actual_returns,VaR_1,regime
0.0020664306891217,-0.059370063077077505,0
-0.0003982685850175,-0.05937143819890544,0
-0.0016926632005294,-0.05926712249141054,0
0.0061797194745907,-0.05902413066346783,0
0.0076411243957242,-0.05842331920286184,0
0.0002692319656734,-0.0585555900985198,0
0.0056852358046606,-0.05805282779605672,0
-0.0044401182457849,-0.05776067696668091,0
0.0001344213421754,-0.057548279800385176,0
-0.0016556752036839,-0.05733933835620795,0
-0.0028071067225424,-0.05694438524902202,0
-0.0036589741948485,-0.05657374076662872,0
-0.002215757124654,-0.05632293026517237,0
0.0018960451407243,-0.05609149232549854,0
0.0037328621563787,-0.05598727643456822,0
0.0003565981955143,-0.05605054096544512,0
0.0052683486546839,-0.055572312805225677,0
0.0002754270858635,-0.055375636508441864,0
-0.0055853146174804,-0.05480355353765188,0
0.0053546495954312,-0.05480167089229935,0
0.0012525249991826,-0.05392545683406226,0
0.0078099973940756,-0.05346888110232536,0
-0.0003685742701806,-0.05358854255241667,0
-0.0035219491222055,-0.053643489061147145,0
-0.0013059284486635,-0.0546917263243157,0
-0.0032946695026326,-0.05490522114568439,0
0.0027594661468949,-0.05475525364264131,0
-6.863441535533463e-06,-0.05422292824563137,0
0.003634455587307,-0.05372626500782806,0
-0.0003967154747124,-0.05314013142374198,0
0.0007112400153475,-0.05251759011616459,0
-0.0082030691043885,-0.05212904948691163,0
-0.0055433012532268,-0.05258165419380042,0
-0.0003951473188331,-0.053233406639478176,0
-0.0014189640475695,-0.05348249639253124,0
0.0141063207096809,-0.05365113811581755,0
-0.0059225388416023,-0.06483184698112043,0
0.0212678700386501,-0.0712729175998494,0
-0.000252708160793,-0.08062029383896087,0
-0.0144965150616454,-0.0828879891201976,0
-0.0003612351391023,-0.0870339272052206,0
-0.0043087439887895,-0.0865256421529581,0
-0.0055270973242133,-0.08611812987578864,0
-0.0174790907052602,-0.08576246405844366,0
0.0155453666556887,-0.09073177303690981,0
0.0107928386719991,-0.09339370510639548,0
0.0105024525039048,-0.09455346449673037,0
-0.006336699810107,-0.0953560400976369,0
0.0055846938170283,-0.09571062429341654,0
0.0062398268627495,-0.09499047317686421,0
0.0209870990157887,-0.09431724861828143,0
-0.0025121349979599,-0.09630529158434314,0
-0.0092415615930208,-0.0956392773314013,0
-0.0198981367275931,-0.09365416032210597,0
-0.0014830044565126,-0.10041227369664606,0
-0.0075962428487097,-0.09793723364445249,0
0.0105380795453542,-0.09625888080195348,0
0.0022208125151236,-0.09426096463628353,0
-0.0167831468390932,-0.09254615681701286,0
-0.0183179621543084,-0.09351227956342481,0
0.0030386544464441,-0.09539719816200723,0
-0.0065764677658551,-0.09366632383778084,0
0.0154130163667814,-0.0927302317922564,0
0.0032563952280602,-0.09153527089965031,0
0.0227140079388842,-0.08852752762540346,0
-0.0022001085212538,-0.0903577424306777,0
0.0081522042335888,-0.08810440886986666,0
0.0108819314928281,-0.08610051940375207,0
-0.0329002085423447,-0.0850786270311421,0
-0.0015233481015795,-0.09922026277955326,0
-0.023596383238556,-0.0974122163490909,0
0.0017606440003852,-0.09990562450954703,0
-0.0003564318930519,-0.1000010745744886,0
0.0054048563356254,-0.09891135441992052,0
-0.0001999392643992,-0.09684231164378469,0
-0.0192711787507276,-0.09472825001642612,0
-0.0209922805944017,-0.09580373600672147,0
8.640835809843542e-05,-0.09738950374272683,0
-0.0155154781132096,-0.09568693907740866,0
-0.0158977934030968,-0.09598185885786649,0
-0.0208032006534831,-0.09583723193615216,0
0.0484032389941094,-0.09455507858102805,0
0.0085261777916688,-0.08875343539047172,0
-0.0012423185913211,-0.08865427449320448,0
0.0084565829777873,-0.08865156131061235,0
0.0012677203464647,-0.08851274444419832,0
-0.0250682762635352,-0.08853246249003725,0
0.0337593783187288,-0.08990911244767079,0
0.0069859758341247,-0.08766064568646587,0
0.0096485984958667,-0.08760282930602203,0
0.0040896523041704,-0.08743988737959237,0
0.0045082676325783,-0.08748538186283922,0
-0.0001463536754715,-0.08746160679042388,0
-0.0052714324201361,-0.08746307202582193,0
0.0106646417681244,-0.08739021164838044,0
0.0022195019060886,-0.08735646875139917,0
0.0075627828542582,-0.08735489586595216,0
0.0130969126470368,-0.08737226158834151,0
-0.0142584543634768,-0.08707894217950844,0
0.0022004713333086,-0.08662565710810126,0
0.0013747320396555,-0.08666329388441389,0
0.0084528936024961,-0.08635430711864255,0
-0.0078778091211158,-0.08495213085181737,0
-0.0014572709979783,-0.08334665710085475,0
0.0154295916792461,-0.07752648535606108,0
0.0085606309079408,-0.07589899481846468,0
0.0008982318744328,-0.07402782186049708,0
0.0067533489353567,-0.07202798335749247,0
0.004697431279443,-0.07096127021063503,0
-0.0022269728784431,-0.06908075308454548,0
-0.0094011719208093,-0.06439652718044933,0
0.0006760338865466,-0.06250667517755756,0
0.000708790508255,-0.05990715011174916,0
0.0128078780378358,-0.0582164288910407,0
0.0030194138361176,-0.05929532354089792,0
-0.0026551456286969,-0.0588484512241875,0
0.0108199623678062,-0.058435842600881194,0
0.0014976529973075,-0.0590978939690308,0
0.001775554608288,-0.058579760379250174,0
-0.0035326446287138,-0.05786277713071338,0
0.0063906244381742,-0.056880006136656426,0
0.0012310380564024,-0.05559672693405307,0
-0.0007906963011304,-0.05441526293283186,0
-0.0005441904227899,-0.05366911671022171,0
-0.0028295460586895,-0.05284973528788828,0
0.0068716739803607,-0.05219980698738241,0
-0.0038881492742662,-0.05224954954906982,0
-0.0011321175028613,-0.05099550162044707,0
-0.0065454909924979,-0.04957298795432984,0
-0.00815890388896,-0.04932990769096793,0
-0.0021340139198386,-0.049841209406623344,0
0.0145595429409951,-0.04936644523561003,0
0.0029489762744178,-0.05253068968799634,0
0.0069255815470474,-0.05210297726874414,0
-0.0008684201706034,-0.052311996296908206,0
0.0049725193739357,-0.05215719380410834,0
0.003699110562037,-0.051275613805214934,0
-0.000130614896285,-0.05055641344875136,0
-0.0029486656918281,-0.04984992537638149,0
0.0107940496272234,-0.04881433810383085,0
-0.0191568542350529,-0.050353424847517474,0
-0.000839425168105,-0.05767088576241175,0
0.0071571051948916,-0.05742257694942117,0
-0.0046551989086819,-0.05752315754862501,0
0.0035831172994041,-0.05748950647382797,0
0.0067117196856877,-0.05703505550221092,0
0.0115021815000527,-0.057287117467625985,0
1.7438524840564605e-05,-0.05856400351928568,0
0.0021461030004631,-0.05800286379083964,0
0.0020824685638528,-0.05743483155054382,0
0.0046256836918425,-0.056914088227503164,0
0.0010469016298636,-0.056514552465408444,0
-0.0060859527261046,-0.05667108474375813,0
0.0034718343144997,-0.05732604935359919,0
3.808514800869783e-05,-0.0560279331477042,0
0.0065876322869365,-0.0552584802125352,0
-0.0006296243621458,-0.055159537844111574,0
0.0005092350573861,-0.05492680469166302,0
-0.002276363830394,-0.054651830128990844,0
0.0015778199046987,-0.05449279472875346,0
0.0010115259764941,-0.05364460165697744,0
0.0088023644018914,-0.053508404761791424,0
-0.002194191904615,-0.05386706534568417,0
-0.0003690150415501,-0.0513934738225678,0
0.004674363485904,-0.049600698807744384,0
0.0010708986882482,-0.04814435841260492,0
0.0009509481329165,-0.04700786364616664,0
-0.0075304126495015,-0.04635231820788609,0
-0.0021262580234037,-0.046700520801330574,0
0.0095921706414815,-0.045426878961611065,0
-0.0044810396666553,-0.0462946477127236,0
-0.0166495150098183,-0.046446484106534645,0
-0.0016066713268179,-0.054664581742517905,0
-0.0030260155887187,-0.05399385705051195,0
0.003713417756454,-0.05387749532951328,0
-0.0244265447064441,-0.05325176621205699,0
0.0079840602076551,-0.07208952419492806,0
0.0058219770208102,-0.071118567643384,0
0.0088559196487121,-0.06986559329113552,0
-0.0058544236531281,-0.06970288594239449,0
-0.0067722408534153,-0.06955008160427277,0
0.0084599047136238,-0.06914301429966647,0
-0.0028283616990028,-0.0689034098770234,0
-0.0119856819430164,-0.06813342636833569,0
0.0013526195784275,-0.07007016361326564,0
-0.0084108909346528,-0.06877385388833206,0
-0.0069359555174738,-0.06925606077411965,0
0.0020962411748005,-0.06935290416864907,0
-0.0132831880231201,-0.06838843237617986,0
-0.0027690315718501,-0.07108119857445803,0
0.0212059023221795,-0.07011380303139327,0
0.0081287685006414,-0.07644190054881073,0
0.006116809555866,-0.07556126353721294,0
0.010442945224567,-0.07452423937240586,0
0.0046492574289522,-0.07400769155770563,0
-0.0003499380714625,-0.07262756810738558,0
-0.0020396984988729,-0.07151493070895662,0
0.0040890781712417,-0.07081311826062196,0
-0.0016128421699837,-0.06812837392743513,0
0.0009313357030248,-0.0662433758261174,0
0.0096704625570111,-0.06471399988999017,0
0.002980730141062,-0.06483846768580707,0
0.0094276151277163,-0.0639224514022546,0
-0.0012600261801485,-0.06452303435366097,0
-0.001733434856124,-0.06374253320937044,0
-0.0095417023155633,-0.06317135308240875,0
