actual_returns,VaR_5,regime
0.0034952451681315,-0.03210765593927783,0
0.0036932053747784,-0.032039602290280626,0
-0.0014502874811623,-0.03196423192667616,0
0.0096059329548974,-0.03188556998266998,0
0.009801647546749,-0.03175561554472113,0
0.0014699877988919,-0.03147366423082622,0
0.0118093901678107,-0.030749023657845445,0
-0.0022884636053742,-0.030268632507852576,0
0.0015532237084095,-0.029662890355644306,0
-0.0042194569722819,-0.02916313405827127,0
-0.0130812306402228,-0.02848122855495984,0
-0.0093601094151661,-0.028884499138505413,0
-0.0030785938583488,-0.029080956418098016,0
0.0023417231095778,-0.029002303712013896,0
0.008049229212693,-0.02894143265678111,0
-0.0026420517465121,-0.02918443995959529,0
0.0097849582188306,-0.029104300102096404,0
-0.0021433511060638,-0.029308291161341867,0
-0.014789094551385,-0.029258122676682805,0
0.0079938104561233,-0.030341887284587227,0
-0.0005445547331979,-0.03042458105351104,0
0.0104547227790227,-0.03049569476927949,0
-0.00502911303666,-0.03077603547677027,0
0.0023448566496027,-0.030933437306577122,0
0.0019110722243219,-0.030024987770756312,0
-1.3222021541433029e-05,-0.02997442240898041,0
0.0087516503779755,-0.02975983796752607,0
-0.0002516841220268,-0.029747763587410075,0
0.002330896551331,-0.029537512548423416,0
-0.0022483057161136,-0.029103400100358275,0
0.0011987652190094,-0.028788971624478642,0
-0.0194923616238017,-0.02853648727530877,0
-0.0122225900526364,-0.03117695844350899,0
-0.0062622943662033,-0.031738393696316994,0
0.0025535789769749,-0.031849724438494736,0
0.0273619104633226,-0.031816774895026746,0
-0.0124478968289901,-0.035897445160194864,0
0.0289680139153142,-0.03776942002526068,0
0.0003023003706962,-0.0408242375811207,0
-0.0225842404076325,-0.04132609218261186,0
-0.0012458414977632,-0.043455129719986635,0
0.0047696539999126,-0.04304020419321657,0
-0.0031613195583623,-0.04268389511309249,0
-0.0236498848799932,-0.04234643230890828,0
0.0142297369554412,-0.04507890291144472,0
0.0227893281736493,-0.046218074814715675,0
0.0145440062376356,-0.04733316961013204,0
-0.0148038324426418,-0.04717334917598045,0
-0.0040568648931547,-0.04772645398555633,0
0.0074336437397436,-0.0477002728450238,0
0.0301996318131258,-0.0478179693716915,0
-0.0062026195743915,-0.04699470907867835,0
-0.0168256099614197,-0.04700132775686735,0
-0.0302945309399326,-0.04727519957512313,0
0.0002650071281927,-0.04800961350571164,0
-0.0089760160559034,-0.04800933291564826,0
0.0176545105628244,-0.04791324659791479,0
-0.0034061528249975,-0.047662122976392114,0
-0.0331786162554539,-0.04770855221818649,0
-0.0176103346142847,-0.049775436371886195,0
0.0074336620096709,-0.05180324863824445,0
-0.0073739116283614,-0.05176401771410905,0
0.0228684120467113,-0.05170157008480536,0
0.0033932845589803,-0.051264972574621114,0
0.0311886937415408,-0.051266339417733585,0
-0.0030320766862707,-0.05046084061312487,0
0.0081798481003267,-0.05043184767148479,0
0.0161475023325225,-0.04921285769524297,0
-0.0385287535168392,-0.04855890971505238,0
0.0064016366414639,-0.05011797877535057,0
-0.0335398402043121,-0.050145918170500826,0
0.0104483344486312,-0.05179712795826442,0
0.0032120789730664,-0.05174723435066835,0
0.008868355296625,-0.0517561062760115,0
0.0005926723116923,-0.05233534358553136,0
-0.0258954687200099,-0.05233650594086505,0
-0.0224752337037553,-0.05613724208374554,0
0.0066662225192198,-0.05818252145151323,0
-0.0231495967480704,-0.058158925877335274,0
-0.0158542415707137,-0.06000211155157147,0
-0.0320033561566895,-0.05975895779817127,0
0.0597804039030222,-0.060635085314669344,0
0.0040681846584209,-0.057765363046231796,0
-0.0004819633657987,-0.057785026663191054,0
0.0070851164741066,-0.057785056735168074,0
0.0048712434288312,-0.057754725410742086,0
-0.0341798542206439,-0.057756796675731414,0
0.0438486128659727,-0.05712217301908431,0
0.0101589296515009,-0.05590774855221454,0
0.0097546037693518,-0.05586393183691602,0
0.0074267365066218,-0.055812702813298774,0
0.0030631648040027,-0.05585378934204038,0
-0.0029556060764552,-0.05585069127631752,0
-0.0091855735167061,-0.055845459143499136,0
0.0194697112241721,-0.05577745374827591,0
-0.0001619408919285,-0.05554538017898867,0
0.0074535286027374,-0.055774971585328736,0
0.0097993387318474,-0.05578543624575324,0
-0.02051977157295,-0.055752683441327264,0
0.0017962407041617,-0.055548816952970155,0
0.0065547699718617,-0.05554884047599059,0
0.01257548121895,-0.05553614309318299,0
-0.0133904285312931,-0.055451495113470584,0
-0.0096475735310022,-0.05532030731309519,0
0.0260596412823827,-0.0539912749098824,0
0.0144270534911457,-0.05369246613381195,0
-0.0045449478773707,-0.05249458257214498,0
0.0122064501473909,-0.05122852613263244,0
0.0090907896645103,-0.05060227516940456,0
-0.0036944256256783,-0.04974545920498564,0
-0.0133272008369943,-0.0474466719261668,0
0.001179611530817,-0.0462748282678553,0
