actual_returns,VaR_5,regime
0.0147585944409617,-0.04093835735921458,2
-0.0145571295023748,-0.04102871854686917,2
0.0058509063889847,-0.04111041863082594,2
-0.0040578262550561,-0.04116179213925649,2
-0.0120934626990492,-0.04123043693254215,2
0.0173106189600936,-0.04135108750326443,2
-0.0025439680351095,-0.041456654785305046,2
-0.004008544390807,-0.041487069324214,2
0.0075106740753847,-0.04107818292655355,2
-0.0117139023845192,-0.04083438272392624,2
0.0225838411760265,-0.04062178476016405,2
-0.0007679298504944,-0.040428056670467026,2
0.0069540205524518,-0.04033616508192961,2
0.0127675441312289,-0.0403465582153252,2
0.0034101315868827,-0.04037931369829494,2
0.0039888505532251,-0.04044191632498648,2
-0.0020325261125498,-0.040046836051529575,2
-0.0156850016602764,-0.04020197595719439,2
-0.0076676696075208,-0.04015255179453365,2
0.0187416715591724,-0.04033254707327402,2
0.0118113284157092,-0.040148477713001604,2
-0.000711729632521,-0.03982198931032819,2
-0.0001817464343489,-0.039947830224592765,2
0.010947717569977,-0.04020148957024264,2
-0.013053559781991,-0.03979957752275865,2
-0.010408643989373,-0.039717832331785254,2
-0.006159416919169,-0.03978238121492015,2
0.0127903830409191,-0.03991927976705551,2
0.0021928652588764,-0.04001487167476992,2
0.0113835509599289,-0.040008580920104606,2
-0.0138846441726422,-0.039886779169534356,2
-0.0202447844141239,-0.039803512423296696,2
-0.0015747857327715,-0.03980344187712292,2
0.0053152734602749,-0.039751973941286975,2
-0.0105934574217271,-0.03965078340003442,2
0.0030683048311681,-0.0396266872572989,2
-0.0030405976856194,-0.0395718256119666,2
-0.0047364616152703,-0.039516656766712184,2
0.0075535420169248,-0.03969760302359475,2
0.0160188002574141,-0.03963543512922821,2
0.0006869235239955,-0.039551038039993186,2
-0.0154456391739597,-0.039486419467652446,2
0.0014138210863556,-0.039404351379157744,2
-0.0186318729452824,-0.03940039158622985,2
-0.0145839747501901,-0.03936998711950658,2
-0.001510881613259,-0.03934923234530927,2
0.0163423808013715,-0.03941742303145972,2
-0.0070053363982352,-0.039408117529195194,2
0.0174095512869645,-0.03933400163682847,2
-0.0110805864492273,-0.03947917611021375,2
0.0088788249095972,-0.039650083884345204,2
0.0128986355419847,-0.039832809308103914,2
-0.0166002119224959,-0.03991052960461028,2
0.0029800838470393,-0.03998688790593183,2
0.0056239581242103,-0.03991806090969786,2
0.0016455897389303,-0.03985357599017496,2
-0.0015750808409301,-0.039781440267445387,2
0.0141368611458865,-0.03977179412817327,2
0.0056989944606091,-0.039715456865256495,2
0.0143333328094268,-0.03974335824039667,2
0.0036920936495169,-0.03978202299489472,2
-0.0058139203852082,-0.03982427747947166,2
-0.0024954291924703,-0.039758519454195985,2
0.0035727397253701,-0.03969265367763089,2
0.0009958450470119,-0.03954938857127273,2
-4.137234502690973e-05,-0.0394286998224902,2
-0.0041434586507983,-0.039241363151968425,2
0.01317544674833,-0.03908712414908722,2
