actual_returns,VaR_1,regime
-0.0121118205816538,-0.05873819077036135,4
-0.0039807359459583,-0.058080344538908125,4
0.0104707481242113,-0.05732083772127766,4
-0.0082132057140879,-0.05653961833795799,4
-0.0076669839302649,-0.05607136238536592,4
0.0013970732227957,-0.05555323801969631,4
-0.031106504770361,-0.05545403783915151,4
-0.0160820660905388,-0.055660576481469236,4
-0.0189620100446474,-0.05569742258007897,4
-0.0180061719917695,-0.05574273215643717,4
0.0226759958444122,-0.055735129707606045,4
-0.0146022055902782,-0.0556112681702859,4
-0.0138522605788524,-0.05545323245569928,4
-0.0231222517283077,-0.05539305960752477,4
0.0190887575557793,-0.055635814232781695,4
0.0299975381644914,-0.055824223745085146,4
0.0109272700580352,-0.056485451407589746,4
-0.010403362643112,-0.05668519281561563,4
-0.0191447459547991,-0.0569332965999529,4
0.0056733904701775,-0.05731323434317346,4
0.0051009361509332,-0.05746153023600017,4
0.0161537362116495,-0.057336963719706126,4
0.0184680340597517,-0.057208897569156564,4
-0.0156422300870722,-0.05757969614873999,4
-0.0102987501818227,-0.05763073150699752,4
-0.0046206721521642,-0.057687854346468136,4
0.0271784443995511,-0.0577865026260257,4
0.001371104940682,-0.05840862638011874,4
-0.0249411392463268,-0.05846612049705056,4
-0.009292623387876,-0.058747384727277085,4
-0.0146186115766689,-0.058584987019043126,4
-0.0183891846056243,-0.05903495821144962,4
0.02635365487582,-0.05901574066222946,4
0.0222564114562979,-0.05891028156768455,4
0.0035020669108329,-0.05898157166649574,4
-0.0195160011475858,-0.058998201953831465,4
0.0247666121935468,-0.05910366250479618,4
-0.0129354932936264,-0.05900553332925441,4
-0.0156252016763064,-0.05864801897640467,4
-0.0250864004449838,-0.05837852292523541,4
0.0059688400511523,-0.05834314115881385,4
0.026780166083967,-0.05827451967182453,4
-0.0022929708524425,-0.058536148022360776,4
-0.0160375602985571,-0.05854873891529378,4
-0.0193554906693119,-0.05851159051324705,4
0.0139363922904119,-0.05867340130602749,4
-0.0258383445193152,-0.058610438598148254,4
-0.0331543174353766,-0.057612589996366724,4
-0.0034107744444588,-0.05722965037380927,4
0.0178364331525688,-0.05696892967010306,4
-0.0284738067072223,-0.056722289859466396,4
0.0100400734923766,-0.05668447194140829,4
0.008432080463943,-0.056371674828228,4
-0.0412377383685346,-0.05612659721535496,4
-0.0430342011929504,-0.059949819089582884,4
-0.0250851316166024,-0.06213530431772369,4
-0.0357866151790747,-0.0630241189729723,4
-0.0338224310393923,-0.06276625283372853,4
0.0122537059956,-0.0628936589017829,4
-0.0142422832576195,-0.06239453388560678,4
0.0239426866036694,-0.06214205437544066,4
