actual_returns,VaR_1,regime
0.0298109034579888,-0.046696153925141315,4
0.0041980501751743,-0.047583486804012746,4
-0.0150427293834399,-0.04416977326819778,4
0.0112317249396103,-0.04468737778264518,4
-0.0153903155992549,-0.04320456983885209,4
-0.0104790559337052,-0.04383125883109883,4
0.0232704761481328,-0.04412461448121273,4
-0.0264776444199074,-0.04444213044763654,4
-0.0039462682349549,-0.04509935934927712,4
-0.0110611994767954,-0.04546401122461828,4
0.022689713026014,-0.045887336905301696,4
0.0120537098741676,-0.046387807841032046,4
0.0078840977391101,-0.04671137540618501,4
0.0157742829906212,-0.04673096155633973,4
-0.0047700730811489,-0.04701306048679468,4
-0.0316985085221569,-0.04576287280833792,4
-0.0004071390169611,-0.04706769558856966,4
-0.0110449802638732,-0.046992790862811766,4
0.0014253388393369,-0.046502847935256136,4
0.0146029668693512,-0.04592642628735442,4
0.0038413589363928,-0.045473307497473386,4
-0.0260824091657641,-0.04518400070508401,4
0.0074561837770549,-0.045536966862491354,4
-0.0260105149738846,-0.045770710806917705,4
-0.0107686128497856,-0.045999135894326,4
-0.0134730063076095,-0.04582714334358312,4
-0.0278701289909426,-0.045662379419767155,4
0.0049177969209373,-0.045887018926673157,4
-0.0251566895797789,-0.04613744539739889,4
0.0016693810926436,-0.046188125112031686,4
-0.0120423646329102,-0.0462514317272678,4
0.0317339470183657,-0.046223009539898344,4
0.0323625656866169,-0.04652444414323625,4
0.0059853806749582,-0.047368708865084944,4
0.0079617336280538,-0.04771616008913702,4
-0.043097876589592,-0.04800477476109714,4
0.0132378679396298,-0.05232021246336563,4
-0.0084126569084575,-0.052689464985851045,4
0.0119912973268929,-0.05261050900895963,4
0.0207986361868851,-0.052523404608763424,4
-0.0236092490954497,-0.04991797773848848,4
-0.0312047495728753,-0.05001004569286754,4
0.0010342738199281,-0.05048453425764735,4
0.0243859223827977,-0.050626329191532864,4
-0.0011757275911372,-0.05080322254337228,4
-0.0300209719084459,-0.051830261880025895,4
-0.0115113146808439,-0.05206328483429733,4
-0.0099720805546985,-0.05189251375194168,4
-0.026378485452567,-0.05198902204799309,4
0.0338584450542594,-0.0518959203431673,4
0.0152318876357752,-0.05218621632735106,4
0.0034228092193489,-0.052077237991087384,4
-0.0164160067684271,-0.05204864078914966,4
0.0168289063757889,-0.05200918195699981,4
-0.0147448293337136,-0.051699323410048965,4
-0.0141630263065504,-0.05107497115791603,4
-0.0381860285065006,-0.050670554216211396,4
-0.00389439086033,-0.054170930673264096,4
0.0351456638032165,-0.053494598739860975,4
-0.0110635814520488,-0.053362714014577727,4
-0.0215061892257239,-0.053333669169659474,4
-0.0193709903945682,-0.053361914575891255,4
0.0310847054852292,-0.053142063624906574,4
-0.0268565613704975,-0.053295051229384216,4
-0.0394514017900334,-0.051781547429946076,4
-0.0004882161256728,-0.055788221364955,4
0.0342217765934898,-0.0549569954420425,4
-0.0457122797498156,-0.05460978694580085,4
0.0170497349499429,-0.05719931909937487,4
0.0010739230750377,-0.05796382473141683,4
-0.0519447663027924,-0.05812223111390392,4
-0.0406643151920232,-0.06298070971854305,4
-0.0311211283518409,-0.0638359304669738,4
-0.0240850146338869,-0.06345138688057395,4
-0.0300385860982392,-0.0626129260289949,4
0.010161577685614,-0.0607867737340492,4
-0.011715159792665,-0.05877293174560392,4
0.0301253253413306,-0.05711740256172923,4
