Date,Asset,Soft_Weighted_Forecast,Actual_RV22,RMSE,MAE,MAPE
2018-09-13,RTY,0.44668978000000004,0.4184266618763034,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-09-14,RTY,0.44369870000000006,0.3914982399284722,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-09-17,RTY,0.43794340000000004,0.3726280035759971,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-09-18,RTY,0.4368948999999999,0.3510719964933312,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-09-19,RTY,0.42969668,0.35251525204217,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-09-20,RTY,0.42604488,0.3833687793105153,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-09-21,RTY,0.42821684,0.3463105556209242,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-09-24,RTY,0.4255083,0.3499074869518969,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-09-25,RTY,0.42264044,0.3477324052076661,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-09-26,RTY,0.42093727,0.374673290349642,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-09-27,RTY,0.42541066,0.3739669077616425,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-09-28,RTY,0.42503145,0.37823527019333,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-01,RTY,0.42536145,0.4348078496172819,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-02,RTY,0.44138633999999993,0.4633667805604389,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-03,RTY,0.45871088,0.4795767469827191,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-04,RTY,0.4724982,0.5290376629506641,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-05,RTY,0.50962645,0.5455717738092386,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-09,RTY,0.53236735,0.5375436681381833,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-12,RTY,0.5372975,0.7700754441974614,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-15,RTY,0.5964617,0.7727693346535991,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-16,RTY,0.6390512,0.8870767368808086,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-17,RTY,0.7324694,0.8739166943062945,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-18,RTY,0.761522,0.9184319437747837,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-19,RTY,0.81666464,0.9351919118619562,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-22,RTY,0.8452405000000001,0.9217762814404544,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-23,RTY,0.84825784,0.9285781212381108,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-26,RTY,0.8560176,1.1635271987184006,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-30,RTY,0.9215701,1.2053056470684471,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-10-31,RTY,0.9918114000000001,1.1857173442984077,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-01,RTY,1.0132602,1.2253101297860811,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-02,RTY,1.0685654,1.2170266306875075,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-05,RTY,1.075635,1.1944648369611155,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-06,RTY,1.0727386,1.189087158583952,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-07,RTY,1.0685471,1.2177049549639425,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-08,RTY,1.08638,1.2160591248093262,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-09,RTY,1.0888884,1.1623100576795786,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-13,RTY,1.0987384,1.1662300301648767,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-14,RTY,1.0828793,1.1715445689196118,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-15,RTY,1.07196,1.108842584884862,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-16,RTY,1.0513356,1.1070670372020042,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-19,RTY,1.0257344,1.1166577758292322,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-20,RTY,1.0369492,1.138928205506328,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-21,RTY,1.0525563,1.157269454652885,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-23,RTY,1.0548626,1.1495255077097448,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-26,RTY,1.0428122,0.9891194239659664,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-27,RTY,0.9928571,0.9395236303781552,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-28,RTY,0.94304645,1.0034698490148637,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-29,RTY,0.9630906,1.0023810236155062,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-11-30,RTY,0.9405033,0.9560627342111992,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-12-03,RTY,0.9109162999999999,0.9683262695736344,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-12-04,RTY,0.8983834999999999,1.151998215157197,0.11235081286618177,0.07026491007997585,8.79572662321033
2018-12-06,RTY,1.1359334,1.1521437351106394,0.11235081286618177,0.07026491007997585,8.79572662321033
