Date,Asset,Soft_Weighted_Forecast,Actual_RV22,RMSE,MAE,MAPE
2018-08-21,NDX,0.5816508,0.5962951078156636,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-08-22,NDX,0.57930666,0.5973652459725305,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-08-23,NDX,0.5758379,0.5932040952740042,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-08-24,NDX,0.5725279,0.572437007202802,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-08-27,NDX,0.5698684,0.5469524287602214,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-08-28,NDX,0.56179416,0.4992577730514874,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-08-29,NDX,0.5361102,0.4824856951439104,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-08-30,NDX,0.5220988,0.4762240659968021,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-08-31,NDX,0.50163144,0.4683788999687157,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-04,NDX,0.48368925,0.4213774213499029,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-05,NDX,0.46187484,0.4670791195476934,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-06,NDX,0.47904637,0.4812166922738083,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-07,NDX,0.48825723,0.4810602264070505,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-10,NDX,0.48596963,0.4822712840256747,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-11,NDX,0.48333374,0.4988811341307854,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-12,NDX,0.49259388,0.4847329224208704,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-13,NDX,0.48974474999999995,0.5087830593730287,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-14,NDX,0.4982251200000001,0.5003433794346711,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-17,NDX,0.49665919999999997,0.5158347212925997,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-18,NDX,0.52622133,0.5295245583611737,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-19,NDX,0.5292731,0.5295492055628872,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-20,NDX,0.52819157,0.5547906941059998,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-21,NDX,0.5401543,0.5577523415750547,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-24,NDX,0.54677296,0.5559100992046411,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-25,NDX,0.5465632,0.5562610465792034,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-26,NDX,0.5445843,0.5349517371848916,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-27,NDX,0.5367435,0.5303434469506113,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-09-28,NDX,0.5328148,0.5298448800140377,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-01,NDX,0.5246972,0.4969510894360129,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-02,NDX,0.50891733,0.4969048944692301,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-03,NDX,0.4980172199999999,0.4966574843453844,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-04,NDX,0.48928016,0.5813175032444661,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-05,NDX,0.54898626,0.5765889904745579,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-09,NDX,0.57448846,0.5652557707182786,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-12,NDX,0.5733123,1.020375005345113,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-15,NDX,0.75074446,1.0276598381855309,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-16,NDX,0.83854216,1.125340755429427,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-17,NDX,1.0158119,1.1005898786252222,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-18,NDX,1.036223,1.150533398926764,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-19,NDX,1.148988,1.150670894957962,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-22,NDX,1.12738,1.141154020265586,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-23,NDX,1.1094236,1.13946364257434,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-26,NDX,1.0903466,1.5087205056269275,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-30,NDX,1.2422148,1.5533879620679871,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-10-31,NDX,1.3153816,1.594528802331837,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-11-01,NDX,1.4078807000000002,1.6107617321178558,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-11-02,NDX,1.4078807,1.6277032575761683,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-11-05,NDX,1.4078807,1.5993177934601712,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-11-06,NDX,1.4078807,1.591884410720601,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-11-07,NDX,1.4078807,1.6595306377668837,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-11-08,NDX,1.4078807,1.6619548044797094,0.11030713608546254,0.06909282337239286,7.425931156216438
2018-11-09,NDX,1.4078807,1.521264071848638,0.11030713608546254,0.06909282337239286,7.425931156216438
