actual_returns,VaR_1,VaR_5
0.0088559196487123,-0.021096817076660283,-0.01342457521031376
-0.0058544236531279,-0.022097470551020945,-0.01406132281907404
-0.0067722408534152,-0.02324323332095923,-0.0147904080845111
0.0084599047136233,-0.023552863939154824,-0.014987435887628436
-0.0028283616990023,-0.0238480556945925,-0.015175275783473283
-0.0119856819430168,-0.02418672654679065,-0.015390782810450587
0.0013526195784274,-0.02437232651360067,-0.015508885968117407
-0.0084108909346527,-0.024595017583372247,-0.01565059137343758
-0.0069359555174735,-0.024793964849471405,-0.015777187841849363
0.0020962411748,-0.024896633988711926,-0.015842519478204937
-0.0132831880231201,-0.02512041529124796,-0.015984918633283197
-0.0027690315718498,-0.02531518395281956,-0.01610885612282861
0.0212059023221797,-0.025478749000723486,-0.016212937761276053
0.008128768500641,-0.0260141950124321,-0.016553659076208305
0.0061168095558663,-0.026777457253008584,-0.017039347098082816
0.0104429452245673,-0.02759686184918243,-0.017560760285154634
0.0046492574289516,-0.02809180775964746,-0.017875710098481018
-0.0003499380714622,-0.02873719426325858,-0.018286390042567657
-0.0020396984988728,-0.028613259270634756,-0.018207526267827494
0.0040890781712414,-0.02841842136704656,-0.018083544717386255
-0.0016128421699832,-0.027564045064820884,-0.01753987792227395
0.000931335703024,-0.02681178894759001,-0.017061193446483675
0.0096704625570112,-0.02590027773938072,-0.01648116989481781
0.0029807301410622,-0.02487810366919323,-0.01583072804695984
0.0094276151277163,-0.023846773510140487,-0.01517445988875575
-0.001260026180148,-0.02362372169568783,-0.015032524930129723
-0.0017334348561242,-0.02345267788234755,-0.014923684315543091
-0.0095417023155635,-0.023374395854174466,-0.014873870973037124
-0.0012347459021464,-0.02324780789756217,-0.01479331903299391
0.0038159225573179,-0.02329431986214882,-0.014822916074315549
0.0057409118108129,-0.023155693991042132,-0.014734704026687483
0.0076429955755799,-0.023153845170255,-0.014733527563260932
0.0029238703472564,-0.0231050612645299,-0.014702484813585489
0.0076430761271932,-0.02290657464629047,-0.014576181470047286
-0.0018074819954705,-0.02269497275594918,-0.014441532462037734
-0.0048471859933751,-0.02197916955015146,-0.013986044132348127
0.0012358159804266,-0.021149032720798298,-0.013457801684209732
0.0045004847673171,-0.020156014890647247,-0.012825912878538025
0.0022826717159194,-0.01911469372094625,-0.012163287122721599
0.0046094985236422,-0.01793702656369261,-0.011413900081642383
0.0001758440102275,-0.017602196657969027,-0.011200837170980787
-0.0034095813595058,-0.017334042534350193,-0.011030202179579198
-0.0065526262851545,-0.01714352671206803,-0.010908970906838478
0.0035755356654512,-0.017198089358285006,-0.010943690852750314
-0.0061958896877554,-0.0173147931345765,-0.011017953174713853
0.0028247279603137,-0.01738419647131863,-0.011062116723677464
0.0068241647017259,-0.017484727074309744,-0.01112608754145004
0.0046771636608937,-0.01750517999687591,-0.011139102386118906
-0.00527625106902,-0.01743439923941879,-0.011094062340576808
0.0073604742596646,-0.017386833885851237,-0.011063794994367545
-0.0016173767299498,-0.017295990279253163,-0.011005988320274458
-0.0025819723830942,-0.017206826240948752,-0.010949250408867094
-0.0109451903192763,-0.017167515601884134,-0.010924235799849497
-0.0090395867268044,-0.017206166340344067,-0.010948830493139203
-0.0073093853544552,-0.017273515131709404,-0.010991686669581476
-0.030230162083586,-0.017582254500648486,-0.011188147342470983
0.0129330137007768,-0.01943795182046851,-0.01213055957257355
0.0007665958837028,-0.021029165058796612,-0.013123581222101511
0.0185884257803357,-0.022545982596607617,-0.01407017506455385
-0.0066385297600621,-0.024346107113201475,-0.015193571083243313
-0.0120296501003442,-0.026276912004436017,-0.01639852024519532
0.0146541304321559,-0.027114044360040293,-0.016920945858941994
-0.0297303634730914,-0.02797371331512303,-0.01745743579207075
0.0024612367826906,-0.029406906835057617,-0.018681469076292402
0.0143231161310461,-0.030845272177927315,-0.019595226440300397
0.0120331853019948,-0.0323929266352424,-0.020578412432873058
-0.0079462520811492,-0.034031604722574174,-0.02161942345066535
0.0082130062995,-0.035348324497311345,-0.022455902441531884
-0.000506209629477,-0.03581190548012193,-0.022750403792636542
-0.0262889355580666,-0.03629583029343204,-0.023057829068127457
0.0109231911739486,-0.03661393367290084,-0.024146264231267395
-0.0032083318806845,-0.03727707789237559,-0.02458359652366531
0.0065241411868015,-0.038040944331412606,-0.02508735340046428
0.0126074354387411,-0.03877674468674742,-0.025572601174169752
