model,confidence_level,violation_rate,expected_rate,violations_count,total_observations,uc_statistic,uc_pvalue,cc_statistic,cc_pvalue,violation_severity,var_mean,var_std
SPX_sGARCH_LSTM_win22,0.01,0.022658610271903322,0.01,30,1324,15.7725104614128,7.143289458633184e-05,0.18400462021003997,0.6679540831589212,-0.005262764630156783,-0.02953189380041519,0.024993658927953178
SPX_sGARCH_LSTM_win22,0.05,0.06570996978851963,0.05,87,1324,6.287489614174376,0.012159315309242968,2.0108310286212556,0.15617974701456538,-0.008325202732415835,-0.017159854388015275,0.01099993111583031
