actual_returns,VaR_1
0.0020664306891217,-0.05041226881309932
-0.0003982685850175,-0.050390069674875554
-0.0016926632005294,-0.05019881665820082
0.0061797194745907,-0.04997319753155101
0.0076411243957242,-0.04955285547044781
0.0002692319656734,-0.04977532319548157
0.0056852358046606,-0.049329130340478325
-0.0044401182457849,-0.04886201120090021
0.0001344213421754,-0.04876024114399465
-0.0016556752036839,-0.048407803676711395
-0.0028071067225424,-0.04807043678586941
-0.0036589741948485,-0.04778810383807077
-0.002215757124654,-0.0476230189219582
0.0018960451407243,-0.04751236707129337
0.0037328621563787,-0.04731037445428477
0.0003565981955143,-0.04716455602651305
0.0052683486546839,-0.04680231045142851
0.0002754270858635,-0.0466478438113608
-0.0055853146174804,-0.046056327911662163
0.0053546495954312,-0.04499567600891094
0.0012525249991826,-0.04434119129998208
0.0078099973940756,-0.04373771738898963
-0.0003685742701806,-0.04390856298316497
-0.0035219491222055,-0.043952359250077795
-0.0013059284486635,-0.044158047546325026
-0.0032946695026326,-0.04431740631117646
0.0027594661468949,-0.04407286771878817
-6.863441535533463e-06,-0.04344468267749346
0.003634455587307,-0.042893161364429236
-0.0003967154747124,-0.042386489864313814
0.0007112400153475,-0.042825911887964335
-0.0082030691043885,-0.042514361512290794
-0.0055433012532268,-0.04306693431946258
-0.0003951473188331,-0.04365325232245374
-0.0014189640475695,-0.043819777866062615
0.0141063207096809,-0.04404415187478291
-0.0059225388416023,-0.05333887507626727
0.0212678700386501,-0.058801588603455364
-0.000252708160793,-0.06784415494694797
-0.0144965150616454,-0.06967004996201952
-0.0003612351391023,-0.07370799288531799
-0.0043087439887895,-0.07325493571104383
-0.0055270973242133,-0.0726886077441245
-0.0174790907052602,-0.07246362098752206
0.0155453666556887,-0.07739967160366942
0.0107928386719991,-0.07983623347544493
0.0105024525039048,-0.08129209671414935
-0.006336699810107,-0.08226446537297369
0.0055846938170283,-0.08213982204298996
0.0062398268627495,-0.0815627411157073
0.0209870990157887,-0.08104773013064256
-0.0025121349979599,-0.08423932097767274
-0.0092415615930208,-0.08310818210432497
-0.0198981367275931,-0.08158885566642027
-0.0014830044565126,-0.08325981808598845
