actual_returns,VaR_5
0.0034952451681315,-0.035033137229416346
0.0036932053747784,-0.03496129030095102
-0.0014502874811623,-0.03470170297058101
0.0096059329548974,-0.034597529233838804
0.009801647546749,-0.03451629342740332
0.0014699877988919,-0.034272629384451705
0.0118093901678107,-0.03345566460374353
-0.0022884636053742,-0.03285168276282443
0.0015532237084095,-0.0321944169865676
-0.0042194569722819,-0.031532190720010775
-0.0130812306402228,-0.030803600128123533
-0.0093601094151661,-0.031370346654419796
-0.0030785938583488,-0.031658588877052
0.0023417231095778,-0.031599487633038464
0.008049229212693,-0.031447599923422706
-0.0026420517465121,-0.03163562487878136
0.0097849582188306,-0.031588380584646296
-0.0021433511060638,-0.0318608765375315
-0.014789094551385,-0.03174822290688031
0.0079938104561233,-0.032461377164829615
-0.0005445547331979,-0.03256316279033325
0.0104547227790227,-0.03253626597001473
-0.00502911303666,-0.03289815092755462
0.0023448566496027,-0.03310039585630117
0.0019110722243219,-0.033058116235599844
-1.3222021541433029e-05,-0.03299401851170955
0.0087516503779755,-0.03266698425350235
-0.0002516841220268,-0.0325415314804404
0.002330896551331,-0.03219892350650251
-0.0022483057161136,-0.031689619790888905
0.0011987652190094,-0.031012496586673002
-0.0194923616238017,-0.030725109221307677
-0.0122225900526364,-0.03251159818717077
-0.0062622943662033,-0.03314842483829893
0.0025535789769749,-0.03326256713090674
0.0273619104633226,-0.03329492377259406
-0.0124478968289901,-0.03803691246051595
0.0289680139153142,-0.040200562404230596
0.0003023003706962,-0.044212419399726276
-0.0225842404076325,-0.04465173138524938
-0.0012458414977632,-0.04702948382503733
0.0047696539999126,-0.04667907144365235
-0.0031613195583623,-0.04610042375063856
-0.0236498848799932,-0.04563602487441104
0.0142297369554412,-0.04856561757575308
0.0227893281736493,-0.04981292700753918
0.0145440062376356,-0.05159731118483648
-0.0148038324426418,-0.05159980892323138
-0.0040568648931547,-0.054867195331369314
0.0074336437397436,-0.054847246579895814
0.0301996318131258,-0.0548199826806816
-0.0062026195743915,-0.05482141414689484
-0.0168256099614197,-0.05467354353202419
-0.0302945309399326,-0.05452051019680496
0.0002650071281927,-0.054171131237350005
-0.0089760160559034,-0.05418549532158139
0.0176545105628244,-0.05420400204481701
-0.0034061528249975,-0.054199793208045806
-0.0331786162554539,-0.05403870597406542
-0.0176103346142847,-0.054015180816847475
0.0074336620096709,-0.05391526344447105
-0.0073739116283614,-0.053785819882193456
0.0228684120467113,-0.05370125242012944
0.0033932845589803,-0.05345105842132318
0.0311886937415408,-0.05342699384670819
-0.0030320766862707,-0.05341111809186985
0.0081798481003267,-0.055511733896159036
0.0161475023325225,-0.054157771028290023
-0.0385287535168392,-0.05359652148327436
0.0064016366414639,-0.05540285754899077
-0.0335398402043121,-0.05537961305748745
0.0104483344486312,-0.05524672005200289
0.0032120789730664,-0.0538255234190271
0.008868355296625,-0.05373371422078411
0.0005926723116923,-0.05374955708744887
-0.0258954687200099,-0.0536858519565979
-0.0224752337037553,-0.053659559576516365
0.0066662225192198,-0.053659855301008
