actual_returns,VaR_5
-0.0008023286619155,-0.03142983358434522
0.0043067098110525,-0.03129286845328425
-0.0106100753397639,-0.031128987765327853
0.0043479106098971,-0.03109410583992892
-0.0047083998223158,-0.030706825309915326
0.0100786160563841,-0.029915017524638557
-0.0045844217218299,-0.0299920270212449
-0.004095236517581,-0.029877452769582372
0.0020426922008875,-0.029732245786188216
-0.010114739953993,-0.02961247063224938
-0.0006398327428262,-0.029782449986530197
0.0035694321232605,-0.029764808133366325
-0.0139955150716573,-0.029783106259742596
-0.010183222203914,-0.030313155668233092
0.0091677587262629,-0.030901171035352677
-0.0146967645953376,-0.03136029436471732
-0.0090265304530757,-0.03192698320194496
-0.0015924571073364,-0.0325544361186331
-0.0047057028809706,-0.03254548524626149
0.0008402168758233,-0.032804000743154954
0.0041396625447378,-0.03471968644557555
0.0277750834283663,-0.03620813107700146
-0.0045398690406763,-0.038820641086605046
-0.0183171722145172,-0.039718811972059356
-0.0120602442698094,-0.04113852788692465
-0.0016491741805403,-0.04194890542532296
-0.0084238132534839,-0.04198126061713076
-0.01110855574237,-0.042203587075816396
0.0196598559160291,-0.04380241981351723
0.0031649601476149,-0.045348679485159527
0.0219659904178004,-0.045931184366362114
0.0019405359082987,-0.04714935082163254
-0.0003030212012036,-0.047360603657575766
0.0055329257888601,-0.04747743366435842
0.0166089642060471,-0.047367652942032684
-0.0024997101962901,-0.047783332149555026
-0.0183628791386716,-0.04785877029128937
-0.020011181768663,-0.0478021673311944
-0.0026318615295381,-0.04780544013376094
-0.0081510221422318,-0.04745829367599237
0.0142847913451527,-0.04721097908678579
0.0022355092043757,-0.046752093209018214
-0.0204975705626462,-0.04615028866091868
-0.0185684214058737,-0.045907535463268916
0.0130323950452534,-0.04626204949728043
0.0002700741712644,-0.046279316274087975
0.0115387475363603,-0.04597264710525253
-0.0087388465948187,-0.04480228707805415
0.0248282903584133,-0.043668648816763043
-0.0032705359492977,-0.04414427322898237
0.0051519524623621,-0.04355865233883147
0.010181700385103,-0.042328911558994355
-0.0450324096962034,-0.0420227913965144
-0.0022574830514922,-0.04730869666973778
-0.0200471522935804,-0.04740304798728833
-0.0034546434725466,-0.047562284748282606
-0.0020539478764708,-0.047611020420421195
0.0104917042997102,-0.0476626538976155
-0.0156670931965859,-0.04777143221244093
-0.0153946419498868,-0.0477017899046364
-0.023428467561194,-0.04791608670493481
-0.0007026407385171,-0.047821965592008915
-0.0205017074744344,-0.047836364135404076
-0.0173649181349979,-0.04788883369545121
-0.0259104334455061,-0.04788079874338502
0.0484441222343806,-0.047816346716862114
0.0015073484197036,-0.04783939550356043
0.0045742361777851,-0.047949029266898126
0.0079182034878489,-0.047979436630746206
0.0054332506234993,-0.048011753379238235
-0.0186663064314621,-0.047980064053056125
0.036821097914619,-0.04819089189696443
0.017672398459325,-0.04818990741833882
0.0149632883397567,-0.048972316191313876
0.0085539541292421,-0.04899448772536185
0.0045939408289839,-0.04904526368036157
0.0013502411640402,-0.049127098559809075
-0.0101181371916982,-0.049356070424722974
0.0086198324430725,-0.0495254147356312
0.0065374562769587,-0.0495298923084783
0.0085915873946926,-0.04965307176626155
0.0103413075168095,-0.04980294877350384
-0.0170394485732556,-0.04978467141088711
-0.0021973358513093,-0.04982499847224544
0.0069559574955338,-0.05003839221290257
0.0125182353474885,-0.050479949170420785
-0.0063029803216829,-0.05076733698110302
-0.0014180045459453,-0.05061174321335097
0.0104747120332483,-0.04804601074540928
0.0083560377320497,-0.04652618252577866
0.001755805017698,-0.04537378785053781
0.0102544621395222,-0.04451957985594191
0.0017703833200404,-0.044139371268615
-0.0014508373493162,-0.04331068006146961
-0.0081994184828454,-0.041333573996119144
0.000510620960033,-0.039811100025861544
0.0083216582951426,-0.03830261902220262
0.0125920311240185,-0.03726197094221312
0.0030592269085151,-0.036872742412644856
0.0014002375307939,-0.036384606444401765
0.0155040172668969,-0.03612682037018665
0.0033215509676565,-0.036565228645748446
0.0045581232286566,-0.036528175831918815
-0.0038730470990506,-0.03640079457887312
0.0091704956129351,-0.036224725302094175
-0.0007908478495732,-0.0359800975426899
-0.0071516225030263,-0.035608130638643994
0.0022599094320394,-0.03547547786717843
-0.0034866652927757,-0.03497086365290102
0.0089037925327724,-0.03457820298217196
-0.0089748813919721,-0.03456961672378024
-0.0045513037733705,-0.03470292551688269
-0.0202660438939833,-0.03452815400734253
-0.0086203571343804,-0.03692198149209451
-0.0011459482792952,-0.03742983920225306
0.0175811111844399,-0.03728264330648664
0.0006183214384053,-0.039060243793518336
0.0038928283077372,-0.0389367605940899
-0.004021882630107,-0.03884328317016123
0.0025154911170488,-0.038750678799487646
0.0066682524704867,-0.038195972697978364
-0.0057372636346221,-0.0380562269294931
-0.0076342851960147,-0.037846041252297936
0.0123991669559827,-0.03749590219871975
-0.0368247817898706,-0.037751708718384826
0.0045985438731151,-0.0462866545105426
0.0100637804613899,-0.045425648375807114
-0.0038913016824315,-0.045411770770784
0.0084211092824723,-0.0448142349668657
0.0030147903555469,-0.04463184952408763
0.0105466344731264,-0.044477321415850285
-0.0017617613675503,-0.04456745001107355
0.004871189873839,-0.044427489660455705
0.0042091812443902,-0.043894516138916616
0.0095643594670292,-0.043860457117546776
-0.0022476234038397,-0.043212161004150255
-0.0123123063453251,-0.042550351617896415
0.013923415625284,-0.04275500945480679
-0.0015249827993695,-0.04276263823589138
0.0035784500801065,-0.042380783246726186
-0.0035613523230469,-0.04219214932384497
0.0022878275405495,-0.04214526395463164
-0.0096420800198052,-0.042181540575143686
-0.0011802085085564,-0.04233935393283433
-0.0036489980801934,-0.04184351966480423
0.0159284136875436,-0.041803810091843835
0.0019154021092829,-0.042084648748204466
-0.007914714564235,-0.039853563590369026
0.010231734621264,-0.03864777693661487
0.0041000981526299,-0.03782393873843916
-0.0044802394503857,-0.037185346232815795
-0.0093649167973769,-0.035870436487279576
0.0039708443675429,-0.03545956276036853
0.0196279113604467,-0.03506510306860084
0.0005908953971221,-0.03650742499740323
-0.0204330272721825,-0.03677659223511677
-0.0046476694751561,-0.03904244616786051
-0.003127474702082,-0.0393165977946447
0.0018682495372163,-0.039311631590073344
-0.0322974434592525,-0.03908657814962395
0.0130834312750627,-0.04407439140957234
0.0033726626583096,-0.044584464537560306
0.005775556948023,-0.044470758109640095
-0.0138870554475299,-0.044399439386172426
-0.0070571784755342,-0.04501818172204924
0.0132142677974994,-0.04489650592887058
-0.0088551519799845,-0.045120079776715005
-0.0199445781199254,-0.04513960874758826
0.0084424619721978,-0.046296653824977684
-0.0066862887131698,-0.046137173855499404
-0.0093969537532156,-0.046089264571431525
-0.002971620576097,-0.045945826231951294
-0.0135846736603943,-0.045554851446006024
0.0030632256610548,-0.045841896134594017
0.0259053802221964,-0.045657119713435515
-0.0011726651017455,-0.04754261114674192
-0.0021625537314919,-0.04757020084767566
0.007192380460732,-0.047315592137689814
0.0060369800774568,-0.04671819191553104
-0.0029270375313739,-0.04635630544368082
0.000450162895489,-0.04591852396944186
0.0104805390275228,-0.04553605551259025
-0.00870095862946,-0.04449239733519338
0.0067117487167937,-0.04354426148360925
0.0113378494498311,-0.042819834988455124
0.0034451616401634,-0.04252680252389315
0.0050758763632976,-0.04194017842044788
-0.0089087978307891,-0.04159033406239554
-0.0126929198275786,-0.04131150383920099
-0.0059309581097077,-0.04147060708468732
-0.0021455775455643,-0.04081755570107682
0.018781197046812,-0.04026621648603242
0.0128631489997842,-0.04147503467592848
0.0019711539478557,-0.04192449309319895
-0.0058303130364388,-0.04195935129864037
0.0073956655364431,-0.04167548672324939
0.0022257198218948,-0.041574881062729864
-0.0090774901520603,-0.040364607083842964
0.0007695321982734,-0.039802630680688116
0.0015711555251372,-0.03939007303403387
-0.0045629764018115,-0.038989517911897996
0.0077221053444689,-0.03858838096923914
-0.00522253757264,-0.03853969141810406
0.000112042486628,-0.03858660979803015
-0.0072071099004952,-0.03768054408459813
0.0031200108235197,-0.037586385909120695
-0.0049801618629744,-0.03742941820946936
-0.0020131420372748,-0.037064777486505926
0.0065676606227481,-0.03665686583371124
0.0162376282341163,-0.03658829058529652
-0.0120744999630433,-0.03752868727049224
0.0111565994471155,-0.038234171556062534
-0.0063164284120572,-0.0387537237868165
0.0105078465776049,-0.039093469283314974
-0.0069578067444867,-0.03892549474029377
-0.0152567344527466,-0.03790022064859081
-0.0110913291406218,-0.03861203998472023
-0.030617341939209,-0.03902830700094738
0.0098157670532645,-0.044122922582137784
-0.000932471797021,-0.044487056780701646
0.0207378925900914,-0.044185588676762075
-0.0125373747272986,-0.04615646924650517
-0.0124817153756012,-0.04690702241506552
0.010849233661244,-0.04431344388213888
0.0101316774475702,-0.04446231578462685
-0.0072128808388594,-0.04534678495870105
0.0078754177167071,-0.04632438421549406
-0.0025518507460993,-0.04439641607372762
0.0112534474239861,-0.04434011020653826
0.0113865429049326,-0.04536144479928192
0.0161697691600445,-0.046673217936707714
-0.0012575384593016,-0.04737592242435185
-0.0152042514729651,-0.04739375409661349
0.0084375387490341,-0.0474959195924118
0.0173511106278304,-0.0474365124205779
-0.0036983867617395,-0.04767260690922205
0.0125855007034197,-0.04699566190573328
0.0122314238047684,-0.04705629307866587
0.0209857892336711,-0.04633933967398287
-0.0004100574582225,-0.047809994048483774
0.0019484949098996,-0.047281152949756974
0.0040844452535271,-0.04691312524536575
-0.003988133853351,-0.04592469534060609
-0.0063216968502531,-0.045446738252614444
-0.0043900386753914,-0.04441739088487259
-0.0010950780576465,-0.04408109197642183
-0.0009736974199798,-0.0434251977520453
-0.0159526876078535,-0.04293148125027153
0.0110679935648085,-0.04350209929684015
-0.0112375452184737,-0.0426469329312024
-0.0084157884775844,-0.041777728108372464
0.0019035115570703,-0.04083211209545768
-0.0198501282815584,-0.04013836169292147
-0.0092847704839204,-0.040648790439797744
0.0045293753008887,-0.04059819220134975
0.0096115668086171,-0.0401210969050404
-0.0019443132313048,-0.03837880613021257
-0.0169604975895199,-0.039562400699452355
0.0046496444443507,-0.03866173946518848
0.0039820278094639,-0.03846384213509127
0.0177072779407085,-0.03808317626793551
-0.0042892305882774,-0.03722414985859251
0.0118024396829293,-0.03689633346651544
0.0011514393113804,-0.036967628966085256
0.0109473162981537,-0.03681789556623853
-0.0041347644441139,-0.03708411421693488
0.0095002660656398,-0.03705703317703754
0.0004688802587027,-0.03721361346989622
0.001281687543617,-0.03454132848915955
-0.0017241189110911,-0.03449218485227992
0.0054862197609345,-0.034040669411352004
0.0084487992516861,-0.03359787956095973
0.00326452510081,-0.03322753273644363
-0.002683244358923,-0.032021505790026474
-0.0066309708189163,-0.03183894472753696
0.0170561616207526,-0.03122602324711998
0.0050622596516006,-0.0315868908825859
0.0013856712571576,-0.031466036496832044
-0.0063145502628472,-0.030757573017568315
0.0027943823994089,-0.030456968063914146
0.003053070253745,-0.029908723256336863
-0.0025638518644297,-0.02917644016723834
0.0002175625665539,-0.028780892186003656
-0.0037295571033158,-0.02858370937817645
-0.0002422928085816,-0.028020863056312646
0.0048096818625015,-0.027503296930284492
-0.0025796592636895,-0.027161668479064403
0.0037302985963864,-0.02674566992344481
-0.0041901048200373,-0.026454510875418173
-0.004816151036274,-0.026188343573702037
0.0031397120883256,-0.026231989657921492
0.0205317524579529,-0.026784885106415864
