Date,VaR_1pct,VaR_5pct,Actual_Return,Volatility_Forecast_Raw,Volatility_Forecast_Calibrated,RV22_Forecast,Calibration_Factor,Violation_1pct,Violation_5pct
2018-12-10,-0.04744755847535186,-0.027752780945818734,0.0032120789730664,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-12-11,-0.047452415789902676,-0.027755622061168928,0.008868355296625,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-12-12,-0.047442706020794506,-0.02774994267315082,0.0005926723116923,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-12-13,-0.04744442311276328,-0.027750947025720358,-0.0258954687200099,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-12-14,-0.047086955661879065,-0.02851839982618203,-0.0224752337037553,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-12-17,-0.04682410248145199,-0.028359201764008902,0.0066662225192198,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-12-18,-0.046873740612107875,-0.02838926529300054,-0.0231495967480704,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-12-19,-0.04662819038156807,-0.028240546830455834,-0.0158542415707137,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-12-20,-0.04651539496085287,-0.028172231840427237,-0.0320033561566895,0.2529714949806149,0.015276056460182059,1.4078806999999998,0.060386473429951695,False,True
2018-12-21,-0.04601566172611245,-0.028465145586574366,-0.0246473399389213,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-12-26,-0.04409990622645134,-0.02728006517784934,0.0040681846584209,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-12-27,-0.04410253374677178,-0.027281690553768046,-0.0004819633657987,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-12-28,-0.04410253755217892,-0.027281692907781097,0.0070851164741066,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-12-31,-0.044081012647402947,-0.027268377668464704,0.0048712434288312,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-02,-0.04409143291163995,-0.027274823611594293,-0.0341798542206439,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,True
2019-01-03,-0.04373670543066478,-0.02764949787903146,0.0438486128659727,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-04,-0.042988417396731704,-0.02717644468027289,0.0101589296515009,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2019-01-07,-0.042947674327339154,-0.027150687701102603,0.0097546037693518,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
