actual_returns,VaR_5
0.0020664306891217,-0.9454220049130937
-0.0003982685850175,-0.9460048672030748
-0.0016926632005294,-0.9457497796619937
0.0061797194745907,-0.9309223130091387
0.0076411243957242,-0.8891974888979916
0.0002692319656734,-0.8618669871309657
0.0056852358046606,-0.853106134036948
-0.0044401182457849,-0.8514485187851232
0.0001344213421754,-0.832028595472601
-0.0016556752036839,-0.8285162800102407
-0.0028071067225424,-0.8287087219793925
-0.0036589741948485,-0.8231090933634411
-0.002215757124654,-0.8208723449657579
0.0018960451407243,-0.8261399666831851
0.0037328621563787,-0.824334588694487
0.0003565981955143,-0.8129227273866272
0.0052683486546839,-0.8045448692347869
0.0002754270858635,-0.802911343784214
-0.0055853146174804,-0.7955331324761377
0.0053546495954312,-0.7865244244720281
0.0012525249991826,-0.7746621812049254
0.0078099973940756,-0.7669881506570136
-0.0003685742701806,-0.7700615151132866
-0.0035219491222055,-0.771985028646563
-0.0013059284486635,-0.7768098488066341
-0.0032946695026326,-0.7799704219620667
0.0027594661468949,-0.7786950525117339
-6.863441535533463e-06,-0.7711192329573817
0.003634455587307,-0.7640800850614554
-0.0003967154747124,-0.7624639349962627
0.0007112400153475,-0.7539108374998167
-0.0082030691043885,-0.7490991935369414
-0.0055433012532268,-0.7601371051067782
-0.0003951473188331,-0.7708407381626113
-0.0014189640475695,-0.7746979515254981
0.0141063207096809,-0.7834688481082213
-0.0059225388416023,-0.9534570727568299
0.0212678700386501,-1.0533519892194048
-0.000252708160793,-1.2134346053200649
-0.0144965150616454,-1.2479909974096528
-0.0003612351391023,-1.3240744679813983
-0.0043087439887895,-1.3147067215569173
-0.0055270973242133,-1.310044401358383
-0.0174790907052602,-1.3061367558835861
0.0155453666556887,-1.4034257613265648
0.0107928386719991,-1.4684896079807008
0.0105024525039048,-1.4928243454089385
-0.006336699810107,-1.5150812636337554
0.0055846938170283,-1.5223729640495807
0.0062398268627495,-1.5110711211087846
0.0209870990157887,-1.5026475080180295
-0.0025121349979599,-1.5609431640172353
-0.0092415615930208,-1.5541949961670358
-0.0198981367275931,-1.500174698094097
-0.0014830044565126,-1.5366124634484326
-0.0075962428487097,-1.4978377992514273
0.0105380795453542,-1.4799891979085698
0.0022208125151236,-1.418815456573626
-0.0167831468390932,-1.392661530426565
-0.0183179621543084,-1.4281711731855482
0.0030386544464441,-1.47982492934824
-0.0065764677658551,-1.4527688425115544
0.0154130163667814,-1.4428981613132321
