RTY_S_True_test,RTY_S_22_pred
0.00011664048179339998,0.00012443204
0.0001170569261577,0.00011849892
0.0001078121651296,0.00011385384
0.00010949101100449999,0.00010738585
0.0001129714272313,0.00010767146
0.00010623634618599998,0.000106050466
0.0001055575926195,0.000102619386
9.30757546416048e-05,0.00010074864
0.000104009439127,9.544709e-05
9.923548215595056e-05,9.717374e-05
9.427043847915232e-05,9.4995434e-05
9.50543667169964e-05,9.211282e-05
9.492392194329864e-05,9.333359e-05
0.0001030977967852,9.1576956e-05
0.0001034619110892,9.3388626e-05
0.00010747562588580001,9.360569e-05
0.00010461790799829998,9.6096606e-05
0.00010740310719399999,9.613845e-05
0.0001070366505316,9.753203e-05
0.00010686727469109999,9.753509e-05
9.429488627812886e-05,9.726538e-05
9.240632706974836e-05,9.36901e-05
8.719511563637002e-05,9.052975e-05
8.241057934080621e-05,8.739764e-05
8.318204763787686e-05,8.338435e-05
6.887991506707779e-05,8.0614285e-05
7.400687824323945e-05,7.6217395e-05
7.33889894879345e-05,7.635985e-05
6.970771895758067e-05,7.414002e-05
7.329399051732354e-05,7.161295e-05
6.173639761593881e-05,7.084418e-05
6.010769712238173e-05,6.811703e-05
6.015068466721321e-05,6.597031e-05
4.293673101864588e-05,6.444773e-05
4.4451810826700085e-05,6.1473256e-05
3.648909046408679e-05,5.960794e-05
3.644761896418301e-05,5.7620768e-05
3.06355917316727e-05,5.6286677e-05
3.034365366191889e-05,5.4984725e-05
2.727077176933211e-05,5.401681e-05
2.8763060274976937e-05,5.321474e-05
2.8868490511548404e-05,5.2745738e-05
4.416205929736389e-05,5.233403e-05
4.291758350820337e-05,5.4867432e-05
4.132232828629465e-05,5.4810716e-05
4.35878387524226e-05,5.4804797e-05
4.878553975035932e-05,5.5070144e-05
4.617341325982632e-05,5.615348e-05
3.931910106838851e-05,5.6121953e-05
3.917427410635524e-05,5.5699125e-05
4.431038417499303e-05,5.514183e-05
4.124246366231133e-05,5.577066e-05
4.121515327099989e-05,5.537111e-05
4.12340234313513e-05,5.501388e-05
4.160563701277655e-05,5.4784356e-05
4.269308591557165e-05,5.482646e-05
4.236217158477906e-05,5.485585e-05
4.247855071967515e-05,5.489779e-05
4.216137407338265e-05,5.4830034e-05
4.147658239554236e-05,5.4730936e-05
4.134267182567228e-05,5.4604672e-05
4.00639115086102e-05,5.4493343e-05
3.855193441266168e-05,5.4311837e-05
3.867699650254179e-05,5.407545e-05
2.505970002343577e-05,5.384446e-05
2.5790512016694758e-05,5.3010903e-05
2.507435509439469e-05,5.2398773e-05
2.2909052586062028e-05,5.1880037e-05
1.8083661419051496e-05,5.1394003e-05
1.7270391128636453e-05,5.085131e-05
1.6269558225548986e-05,5.0307408e-05
