RTY_LSTM_True_test,RTY_LSTM_22_pred
0.000301917898468,0.0002503535
0.0003684703613175,0.00025975643
0.0003691779919018,0.00028334922
0.0003680682086698,0.000304995
0.0003720227787768,0.00032317333
0.0003673290899407,0.00033850234
0.0003504959859708,0.00034895493
0.0003421843489467,0.00035218435
0.0003135778214599,0.00035094676
0.000334635389851,0.0003416862
0.0003853527035877,0.00033697797
0.00038841471126910005,0.00034414127
0.00039192415704739997,0.00035203836
0.0003930959374209,0.00036008365
0.000411957685873,0.00036725294
0.0003975417307727,0.00037720887
0.00040699711833610007,0.00038216147
0.00040470583067370007,0.0003875964
0.0003989298804314,0.00039095257
0.0003566134963629,0.00039170505
0.0003420304132442,0.00038197928
0.0003422250724064,0.00036901166
0.0003621496539148,0.0003572001
0.0002922241673438,0.00035178123
0.0002953060244651,0.0003323197
0.0002950157039546,0.00031609452
0.0002652005761858,0.000302851
0.0003032310328792,0.000285949
0.0004384787418458001,0.0002810087
0.00043858896572610006,0.00030861536
0.0004168452378148,0.0003362924
0.0003971303400679,0.00035708523
0.0003685837100713,0.00037014807
0.0003655924611103,0.0003732109
0.0003555209464309,0.00037270086
0.0003545530396452,0.00036807274
0.0003348920301762,0.0003624991
0.0003345945962412,0.00035258572
0.0003087013456488,0.00034351205
0.0003293615292528,0.0003299746
0.0003292767652715,0.00032311204
0.0003436125240037,0.00031822416
0.0003432437724171,0.00031831217
0.0003440801378722,0.0003195046
0.000323702382488,0.00032154034
0.0003339813593627,0.0003191621
0.0003296560290302,0.00031914457
0.0003305866504012,0.00031829017
0.0003362826727564,0.00031780216
0.0003032331726464,0.00031873753
0.0001698600456344,0.00031236
0.0001706020710811,0.0002767286
0.0001853480317754,0.00024475236
0.0001815894997259,0.00022059357
0.0001649038202513,0.0002007224
0.0001633290641723,0.00018243889
0.0001781385072355,0.00016843675
0.000179585613421,0.00016126042
0.0001781356911341,0.00015733225
0.0001786655575513,0.0001553387
0.0001852662491134,0.00015510022
0.00019771328206069996,0.00015733554
0.0001975140797842,0.00016282691
0.0001673061636305,0.00016819056
0.0001771247308724,0.00016662634
0.0001785824527667,0.0001670763
0.0001642618776733,0.00016776302
0.0001528814510947,0.00016526067
0.0001617900366017,0.00016055198
0.0001656470607334,0.0001581455
0.0001700349106395,0.00015699818
0.000165647356512,0.00015717029
0.0001627744292664,0.00015660758
0.0001745410686564,0.00015549485
0.0001556023253815,0.00015714785
0.0001642185261223,0.00015488247
0.0001618355264186,0.00015461133
0.0001608580740694,0.00015394548
0.000145746302239,0.0001532157
0.0001408642351682,0.00014960814
0.0001390264515538,0.00014549546
0.0001515056648743,0.00014163443
0.0001612264415156,0.00014088556
0.0001327213135433,0.0001424789
0.0001423596278422,0.00013859718
0.0001504499398283,0.0001371062
0.0001558599240707,0.00013750058
0.0001535312690771,0.00013914259
0.0001447429724517,0.00014028916
0.0001577592412595,0.00013960259
0.0001483643715555,0.00014149857
0.0001467106872871,0.00014138265
0.0001363571695774,0.0001408953
0.0001392959023285,0.00013838273
0.0001444452793942,0.000136675
0.0001315467041393,0.00013621505
0.000171091687149,0.00013343833
0.0001623574382407,0.00013880405
0.0001609575847634,0.00014211086
0.0001632308413701,0.00014477939
0.0001636116976165,0.00014750822
0.0001632112746135,0.00014979644
0.0001632428628751,0.00015151546
0.0001503132445472,0.00015280985
0.0001421508261306,0.00015112043
0.0001457600081664,0.00014775641
0.0001391848220994,0.00014530499
0.0001311710192223,0.00014192176
0.0001447135176968,0.00013747963
0.0001730964863691,0.00013632962
0.0001624847848876,0.00014122596
0.0001711024446915,0.00014381876
0.0001791049742642,0.0001480519
0.0001908603664729,0.00015350453
0.0002099778529802,0.00016079289
0.0002183465316648,0.00017126618
0.0002361084679101,0.00018223954
0.0002608361449314,0.00019551723
0.0002154677086282,0.00021216889
0.00022219485547860004,0.00021612163
0.0002298590847822,0.00021921773
0.0002262213926559,0.00022227279
0.00023456149874940004,0.00022319164
0.000234634749964,0.00022505574
0.0002555111390206,0.00022622707
0.0002556158093971,0.00023154503
0.0002567927930955,0.00023619963
0.0002503517625949,0.00024028661
0.0002481447880731,0.00024200274
0.0002552814855534,0.0002424046
0.00022961805396450003,0.00024383304
0.0002034140624708,0.00023904821
0.0002036982702545,0.00022850148
0.0001853652007168,0.00021887176
0.0001824990341488,0.00020664472
0.0001678565797945,0.00019570692
0.000148531159988,0.00018386303
0.0001384084212249,0.00017046611
0.0001151787496921,0.00015772654
9.087670569897456e-05,0.00014362179
0.0001191928486765,0.00012875511
0.000115658910227,0.00012131323
0.0001125553715549,0.000115514085
0.0001164375521557,0.00011101598
0.0001077136051265,0.000108599525
0.0001262693941917,0.00010571387
0.00010684666796939998,0.000106841195
0.00011085508608209998,0.00010487042
0.000127336566815,0.000104159284
0.0001259955841068,0.00010669335
0.0001254097524412,0.00010886925
0.0001194945140898,0.00011081256
0.0001183161055075,0.00011150966
0.0001159979558102,0.00011187678
0.00011730697705219999,0.000111719186
0.00012188743839579999,0.0001118292
0.0001398498357974,0.000112722315
0.0001405454302436,0.00011692161
0.0001419706098053,0.000120745666
0.0001465444981978,0.00012425217
0.0001473203688544,0.00012804456
0.0001524907739109,0.00013125838
0.0001265723556765,0.00013479116
0.0001269960116182,0.00013267472
0.00012103611194559999,0.0001305008
0.00012091617207610001,0.0001272224
0.00012586116063,0.00012424462
0.0001551556221355,0.00012259246
0.0001639189654535,0.00012702592
0.0001839440944462,0.00013288727
0.0001675476478004,0.00014230984
0.0001694750200045,0.0001473006
0.0001746301755341,0.00015175068
0.0001730895872532,0.00015637264
0.0001738870636088,0.00015967486
0.0001842312388183,0.00016227733
0.0001779645245105,0.00016635213
0.0001752203143935,0.00016829776
0.0001543290474821,0.00016906866
0.0001533417247279,0.00016492416
0.0001563369002629,0.00016061727
0.0001601942377336,0.00015729948
0.0001593985884392,0.00015526116
0.000160833123797,0.00015352394
0.0001586378027907,0.00015249412
0.0001588077551175,0.00015131134
0.000158228287577,0.00015048457
0.0001541127769866,0.0001498197
0.0001597901474173,0.0001485429
0.0001246735227604,0.00014861107
0.00011957682117120002,0.0001419014
0.0001059359070484,0.00013496945
0.0001000578862619,0.00012663392
0.00010149042805419999,0.000118730175
9.824563486674454e-05,0.000112686124
0.00010428368711949999,0.00010757161
0.0001047780858754,0.00010461102
9.909732027152958e-05,0.000102573
9.823338465646328e-05,0.00010027425
9.852664636173686e-05,9.84509e-05
9.780384166736632e-05,9.717535e-05
9.710887089565729e-05,9.613265e-05
9.299038155990887e-05,9.529646e-05
8.312293319450989e-05,9.4112635e-05
9.491662922695088e-05,9.188424e-05
9.281350267244838e-05,9.17752e-05
9.513938512868504e-05,9.148194e-05
9.333093617232764e-05,9.16636e-05
0.0001044284031436,9.162891e-05
0.00010524838243499999,9.337234e-05
9.535823076249467e-05,9.50161e-05
8.272798420717887e-05,9.4857336e-05
8.037115188595872e-05,9.279654e-05
7.376661891859813e-05,9.078922e-05
7.105405016699336e-05,8.834496e-05
6.73472944223995e-05,8.609428e-05
6.525668811023084e-05,8.393405e-05
6.58393131420714e-05,8.2011924e-05
6.754753055742599e-05,8.056997e-05
6.611333914161385e-05,7.961346e-05
6.881237518783024e-05,7.8716315e-05
6.320098393108547e-05,7.828297e-05
6.170531941421632e-05,7.741834e-05
6.890025726456968e-05,7.661091e-05
7.307296945956016e-05,7.6663586e-05
7.475503083737548e-05,7.711662e-05
6.778804089493567e-05,7.7650024e-05
7.466058773224733e-05,7.741807e-05
7.397453958468731e-05,7.795138e-05
7.16566925708217e-05,7.8329685e-05
6.723954759176032e-05,7.841461e-05
8.338440021321008e-05,7.8086116e-05
8.272878961782728e-05,7.957327e-05
8.507765920701894e-05,8.070087e-05
8.226210747022412e-05,8.190594e-05
7.886084919217522e-05,8.2556464e-05
7.809555983801278e-05,8.267873e-05
7.952393895908541e-05,8.26804e-05
8.990536027524628e-05,8.283382e-05
8.721468590634048e-05,8.42347e-05
8.338323625509894e-05,8.502992e-05
8.068010168255446e-05,8.5191175e-05
8.053267014818107e-05,8.4976775e-05
8.927290762894997e-05,8.4777304e-05
8.932928788332979e-05,8.569207e-05
8.403846213507845e-05,8.643697e-05
8.469793188065403e-05,8.636072e-05
8.864221579928877e-05,8.638006e-05
8.880653389408965e-05,8.690096e-05
7.727199330362628e-05,8.7323e-05
8.234352797442179e-05,8.6217275e-05
8.967126469806544e-05,8.5913045e-05
8.452412276209725e-05,8.6586835e-05
6.877014581591304e-05,8.645448e-05
7.451101029583658e-05,8.4547086e-05
7.523585893325901e-05,8.363477e-05
8.31474793580492e-05,8.297171e-05
8.251999505416042e-05,8.3347084e-05
9.91334696139663e-05,8.357613e-05
9.889406776137428e-05,8.596079e-05
0.0001044275569979,8.7942026e-05
0.0001079365585402,9.050789e-05
0.0001220540811247,9.3236915e-05
0.0001280166498019,9.792057e-05
0.0001294168614158,0.00010294424
0.0001222025635539,0.000107490465
0.0001273420013683,0.00011001519
0.0001335231411635,0.000113003516
0.0001301065778059,0.00011660915
0.000127157665534,0.000118934666
0.0001268864689024,0.000120190074
0.0001334976538521,0.00012099465
0.0001286639986799,0.00012271531
0.0001536113132496,0.00012312383
0.0001826269356356,0.00012815095
0.0001893001227159,0.00013829034
0.0001837504681053,0.00014870356
0.0001850086782777,0.00015663999
0.0001853161453284,0.00016343122
0.0001923349042058,0.0001688588
0.000175621553003,0.00017444523
0.0002923913599383,0.0001751126
0.000276348941902,0.00020058267
0.0002798562243046,0.00022042042
0.0002702874245421,0.00023800036
0.0002639904540836,0.00024993782
0.0002713945571757,0.00025699247
0.0002703811593724,0.000262765
0.0002656789235687,0.0002659227
0.0002601198468006,0.0002662367
0.0002614741460901,0.00026416185
0.000258396873248,0.00026186503
0.0002537625722351,0.00025880782
0.0002731487624991,0.0002549352
0.000272162474665,0.00025589464
0.0002538209529079,0.00025691392
0.0002241458786262,0.00025389847
0.000217583280585,0.00024440465
0.0002177194113602,0.000234262
0.0002135463997986,0.0002255077
0.00020709103831269998,0.00021746682
0.00023715100444480003,0.00020972696
0.0002545852037928,0.0002103903
0.0001433063495523,0.00021611124
0.0001447928926705,0.00019792104
0.0001418514225581,0.00018168296
0.000160755355036,0.0001672451
0.0001671545477379,0.0001592631
0.0001558306073173,0.00015481705
0.0001569803835109,0.00014995589
0.0001568110948256,0.0001468981
0.0001587237615121,0.00014500473
0.0001754777126139,0.00014438914
0.000181947952247,0.00014780546
0.00022446075036709997,0.00015269245
0.00019861096229910002,0.00016657898
0.0001986567153992,0.00017375637
0.00019646370975160001,0.00017964834
0.0002036768699076,0.0001836727
0.0002024152445077,0.00018807809
0.0002059508523092,0.00019115061
0.0002062923464257,0.0001941013
0.0002125694949413,0.0001962872
0.0001774291891719,0.00019913896
0.0001623485537221,0.00019359431
0.0001617530558677,0.0001847201
0.0001781420189744,0.00017630479
0.0001703767263455,0.00017251557
0.0001474067542133,0.00016814066
0.0001436805854304,0.00016018318
0.0001437111522678,0.00015284475
0.0001561892053272,0.0001469173
0.0001575070742663,0.00014480621
0.0001756237783163,0.00014389415
0.0001660290540523,0.00014733564
0.0001604707251869,0.00014899627
0.0001250427180508,0.00014954647
0.0001279279626145,0.00014302542
0.0001269122841305,0.00013759674
0.0001255916383363,0.00013271935
0.0001266783409022,0.00012848464
0.0001377996112823,0.00012536664
0.0002089828123471,0.00012516629
0.0002317269966577,0.00013972436
0.00024408458927,0.00015839137
0.0002549495098137,0.00017834107
0.0002642468504868,0.00019830563
0.0002596241559517,0.00021715926
0.000245294023224,0.00023137374
0.0002450033852641,0.0002387647
0.0002438198536865,0.00024298645
0.0002468589027308,0.00024457503
0.0002503524414962,0.00024533735
0.00023788970057009998,0.00024591523
0.0002396425065162,0.00024304821
0.0002177651148004,0.00024031983
0.0002138286576127,0.00023276788
0.000213747058473,0.00022491622
0.0002075738915584,0.00021807347
0.00020496006844900004,0.0002111345
0.0002100688630594,0.00020507802
0.000199848427752,0.00020154893
0.0001907700305575,0.0001969683
0.0001967626876667,0.00019151428
0.00012187802560929999,0.00018853701
0.00010097592372,0.0001710535
8.220082716480665e-05,0.00015233304
8.43201308756444e-05,0.0001341768
7.652960088270449e-05,0.00012018925
8.447854269580165e-05,0.00010875447
8.093495783619557e-05,0.00010110002
8.136632231587606e-05,9.518307e-05
9.726534096138846e-05,9.098649e-05
9.177902334286793e-05,8.994809e-05
9.416330551381441e-05,8.874779e-05
0.0001077851142677,8.8372304e-05
0.00010571251018530002,9.0234105e-05
0.00010993114379310001,9.1717644e-05
0.00010454077526589999,9.3819726e-05
0.0001046380397493,9.490065e-05
0.00010419697583,9.59798e-05
0.0001303731056762,9.692461e-05
0.000127695483349,0.00010231141
0.0001423824879347,0.00010660596
0.0001484290148321,0.00011317573
0.000131578049367,0.00012007592
0.0001341689312852,0.00012271301
0.0001316589038539,0.00012488956
0.0001309254961662,0.0001258795
0.000123135352427,0.00012620768
0.0001371419579464,0.00012474578
0.0001277941515013,0.000125924
0.0001289770628582,0.00012509974
0.0001350879182673,0.00012450878
0.000122053857579,0.00012513413
0.0001359075904192,0.000123219
0.0001313431790778,0.00012413702
0.0001325065399372,0.00012410458
0.0001362659801793,0.00012433493
0.0001379440281396,0.00012523857
0.0001372004598566,0.0001263617
0.0001369455882856,0.00012716526
0.0001401680282774,0.00012777277
0.00011579761833099998,0.00012888238
0.0001132643815434,0.00012517381
0.00010250087069660001,0.00012130929
9.950333233118958e-05,0.00011606369
0.00010298255099460001,0.00011118513
0.0001007337044438,0.000107780674
0.0001007177691248,0.000104801584
0.0001011341657427,0.00010250341
9.902755419502512e-05,0.000100833306
9.450034447326902e-05,9.927193e-05
9.774879235571185e-05,9.7420896e-05
9.705317832429249e-05,9.6465046e-05
0.0001017274243988,9.566449e-05
0.00010166208765210002,9.582449e-05
8.818370588254402e-05,9.6009884e-05
8.871570369588256e-05,9.420128e-05
7.987667502355335e-05,9.2819726e-05
8.368120991375131e-05,9.05833e-05
7.918471576654026e-05,8.931419e-05
8.392143721417472e-05,8.779322e-05
8.35305399988241e-05,8.7185275e-05
8.003393422194806e-05,8.6691114e-05
8.933997040441898e-05,8.5910375e-05
9.249964564610262e-05,8.6422275e-05
9.783096655074788e-05,8.7285625e-05
9.901979594995594e-05,8.8776906e-05
9.565598716081092e-05,9.022425e-05
9.528375300562957e-05,9.09468e-05
9.603193865777847e-05,9.1487505e-05
9.626515954344553e-05,9.204797e-05
9.159797668418149e-05,9.25497e-05
7.831526816821662e-05,9.22543e-05
8.007218828372638e-05,9.019414e-05
8.071697420081464e-05,8.875901e-05
7.277905487930671e-05,8.768531e-05
6.92986717534751e-05,8.5912565e-05
6.862067873448507e-05,8.412524e-05
6.726946051108487e-05,8.259478e-05
6.112918702068075e-05,8.123552e-05
5.288292006324192e-05,7.953974e-05
5.616767288003365e-05,7.744824e-05
0.0001005789242731,7.6080614e-05
0.00010332249847079998,7.981523e-05
0.00011242266499240001,8.330843e-05
0.0001418025036339,8.7692766e-05
0.0001487519840007,9.6540476e-05
0.0001629354177981,0.00010555805
0.0001630044143153,0.00011634457
0.0001694215873772,0.00012580595
0.000170493221174,0.0001350794
0.0001988779632481,0.00014306397
0.0002005357462652,0.0001557297
0.0002061690642473,0.00016704683
0.0002172133456562,0.00017771273
0.00021207812982449998,0.00018871864
0.00021096248935559996,0.00019635526
0.000260654535133,0.00020156098
0.0003241206178302,0.00021596934
0.0003760933621666,0.00024225724
0.0003812414734745,0.00027668817
0.00038884572529759994,0.00030752795
0.0004116848967886,0.0003343844
0.00040656291515490006,0.00036030245
0.0003599636334475,0.00037899535
0.0003700456903796,0.00038160174
0.0003610772577799,0.00038233268
0.0003527770927764,0.00037843784
0.0003438022855825,0.00037142547
0.0003272765490271,0.00036223396
0.0003282102855353,0.00035002432
0.0003304961812301,0.00033949254
0.0003318218157932,0.00033136056
0.0003462526199118,0.0003254684
0.0003430580229676,0.000324619
0.0003384719738308,0.00032429086
0.0003287525220848,0.00032369661
0.0003311777049945,0.0003213274
0.0003336310104968,0.0003198865
0.000323110712576,0.00031937312
0.0002597014512876,0.00031683678
0.00021057133174660003,0.0003002683
0.0002225390413838,0.0002741184
0.0002135469333711,0.00025375644
0.00019007516613369998,0.00023526617
0.00019012571802029998,0.00021578999
0.0001925445973078,0.00020041277
0.00020284813942430003,0.00018932195
0.00020246539844279997,0.00018380275
0.0001712012442803,0.00018093966
0.000170085906016,0.00017338111
0.0001794570251127,0.0001674037
0.0001816130034094,0.00016498135
0.0001733564185375,0.00016419186
0.0001707504696874,0.00016251586
0.0001332639774347,0.00016097324
0.0001347907738922,0.00015241194
0.0001351431172524,0.00014535295
0.0001338314200474,0.00013961834
0.0001412719251776,0.00013481235
0.0001388076470325,0.00013260543
9.886370834648197e-05,0.00013080417
0.0001067802368597,0.00012236832
0.0001084945067588,0.00011665599
9.06809977901284e-05,0.00011241628
9.056190577436366e-05,0.000106459
9.309206931361428e-05,0.00010175407
0.00010762291744739999,9.8447934e-05
0.00010317290423060002,9.8232726e-05
7.966320362451124e-05,9.764989e-05
8.888664957115927e-05,9.402867e-05
8.80304909179419e-05,9.240049e-05
8.854717486804213e-05,9.100957e-05
8.347680140589017e-05,9.006514e-05
7.659204216055052e-05,8.877022e-05
7.847651960306725e-05,8.697933e-05
7.873690404488207e-05,8.581204e-05
7.386145968283009e-05,8.4957726e-05
8.326278795979286e-05,8.369974e-05
8.188339901260071e-05,8.38163e-05
8.202452916242505e-05,8.3791434e-05
8.437990185808948e-05,8.3835854e-05
8.590273085593775e-05,8.422079e-05
8.385517281029892e-05,8.4748935e-05
8.984970888828449e-05,8.486009e-05
0.0002118788004056,8.5753934e-05
0.0002147181658512,0.000108107866
0.0002151634345491,0.00012895477
0.0002169605111931,0.00014786827
0.0002221153397761,0.0001649173
0.00022778210054040003,0.00018069868
0.0002386843685966,0.0001949611
0.0002391279155479,0.00020856987
0.0002383874934998,0.00021927165
0.0002400696403685,0.00022687308
0.00022874123638329998,0.00023227047
0.0002367530244408,0.00023294135
0.00024298631140659996,0.00023390162
0.0002474830762967,0.00023526186
0.0002523201928643,0.00023691077
0.0002417381811592,0.00023907008
0.0002413496969601,0.00023831113
0.0002418913538904,0.00023713156
0.00023582484330460002,0.00023600827
0.00023429256306239997,0.00023362105
0.0002455990195763,0.00023108064
0.0002316477659288,0.00023138018
0.000106920403637,0.00022880606
0.0001048079168295,0.00020055266
0.0001054346029352,0.00017510112
0.00010821383852309998,0.0001540913
8.944383191419452e-05,0.00013779297
8.504787658558862e-05,0.00012285946
8.047470897400513e-05,0.00011124032
0.000156743171516,0.000102204234
0.0001570827475155,0.00010687932
0.0001603353199368,0.000112039925
0.0001602546682083,0.000117989446
0.0001581741274351,0.00012379851
0.0001550778005158,0.00012886485
0.0001567612212774,0.00013284892
0.0001513307504087,0.00013670068
0.0001520718238878,0.00013897434
