SPX_ST_True_test,SPX_ST_5_pred
1.716277271882098e-05,2.795651e-05
1.6452947369307742e-05,3.0029085e-05
1.6431495814484873e-05,2.8899305e-05
1.8959757379846857e-05,2.7628503e-05
1.961239200503863e-05,2.8194343e-05
1.975624048153093e-05,2.8351196e-05
1.9975232707009947e-05,2.7831476e-05
2.162689676254089e-05,2.7240358e-05
2.1673461595098903e-05,2.7815888e-05
2.30909629214398e-05,2.7376325e-05
2.3120779357242552e-05,2.765905e-05
2.1729172973969026e-05,2.7387583e-05
2.212816737462637e-05,2.7231272e-05
2.2375544480018663e-05,2.7104641e-05
2.1138921710489945e-05,2.7065904e-05
2.0844336697385287e-05,2.675098e-05
2.131080155796285e-05,2.6600714e-05
1.995781376550105e-05,2.6709882e-05
2.2145233974102976e-05,2.6455604e-05
2.2018027463213237e-05,2.7620781e-05
2.2647616595182937e-05,2.7263868e-05
2.1941105657594136e-05,2.771876e-05
1.9474930343234397e-05,2.9999886e-05
1.8991680378804225e-05,2.8565495e-05
1.934968184631213e-05,2.840493e-05
1.7453803252994833e-05,2.7640901e-05
1.7717029256100387e-05,2.7203641e-05
1.8596296192029097e-05,2.7210055e-05
1.8939800052030125e-05,2.7050724e-05
1.6483340094894417e-05,2.6968659e-05
1.8213091384718196e-05,2.6318463e-05
1.689831852149714e-05,2.6624395e-05
1.7746619538761566e-05,2.6176602e-05
1.7757996926797885e-05,2.6404678e-05
1.729023133751533e-05,2.6123274e-05
2.13928696161444e-05,2.5834017e-05
3.3192695373795685e-05,2.914769e-05
3.692653366374e-05,4.444385e-05
3.652467813097798e-05,4.137073e-05
3.6713595985924e-05,3.850891e-05
4.91202330390566e-05,3.6299753e-05
5.117655479305191e-05,5.661625e-05
5.846487493859521e-05,5.1438707e-05
5.9301809363570976e-05,5.440066e-05
5.939367740512651e-05,5.4579086e-05
6.0458336653492894e-05,5.2309795e-05
6.166335045568511e-05,5.3550953e-05
6.062562573770698e-05,5.255599e-05
6.0705546843621555e-05,5.0296036e-05
6.003775551492635e-05,4.9633793e-05
5.948724729025624e-05,4.8990878e-05
6.022418470779977e-05,4.7842444e-05
5.90854785070961e-05,4.812433e-05
5.980221563366239e-05,4.7390524e-05
6.421080032448489e-05,4.8119913e-05
0.0001128775008048,5.5655924e-05
0.0001484180874599,0.0001722087
0.0001438342666443,0.00027781242
0.0002095225018697,0.00021046447
0.00020620072156459998,0.00046882956
0.0003092313635631,0.00036092143
0.000336126162601,0.0004233908
0.0004044035848209,0.00048209334
0.0004465786962847,0.000508818
0.000444341179066,0.0006186696
0.0006639135371474,0.000574819
0.0008012109246593999,0.0014399667
0.0008766932394358,0.0011924141
0.0012133087384693,0.0014093175
0.0016546035967985,0.0027464426
0.0022219947334575,0.0025503282
0.0024528796229476,0.0028995064
0.0025171984101067,0.0028995064
0.00253455580129,0.0028995064
0.0025666688321436,0.0026986527
0.002571353159232,0.002744001
0.0030556769986171003,0.0025927136
0.0030320114159467005,0.0028158796
0.0032092935374774,0.0025304076
0.0032376278429539,0.0026187934
0.0032281341783237,0.0026696734
0.0032321611588663,0.0026088916
0.0031846437946632,0.002559089
0.0031995353065766,0.0027046287
0.0031177143537889002,0.0025687576
0.0033204529089161,0.0024988006
0.0033139136887444,0.002648737
0.0031407772656383,0.0025522057
0.0030147477793226,0.0025050987
0.0029422460539891004,0.002406581
0.0026299236834509,0.00233518
0.0022136613560158,0.0022197084
0.0016452847503401,0.0020539898
0.0014333744577809,0.0017636504
0.0013985077891032,0.0015318843
0.0014424472088887,0.0013572533
0.001418397920864,0.0013131622
0.0014180314753677,0.0012008363
0.0009306986184649002,0.0011395961
0.0009083223867335,0.0010171264
0.000699267093357,0.00092072116
0.0006883650742722,0.00079368096
0.0006291871285594,0.0007096827
0.0006728728041613,0.000613536
0.0006174864551417,0.0006505813
0.0005758876018249,0.0005762078
0.0005826775097536,0.0005318793
0.0003383691464286,0.0005130628
0.0003447370001598,0.0004367479
0.0002942638958465,0.00038288932
0.0003049189262051,0.0003227963
0.0003155874476329,0.0003258433
0.0002955543965137,0.00032503047
0.0002708214524972,0.00029465847
0.0003078408082796,0.0002645556
0.0002943115961097,0.0002953336
0.0002739927556831,0.00028860863
0.00021765420373079998,0.0002722777
0.00020895039347889997,0.0002501702
0.0002075667986048,0.00022203824
0.0002114176616989,0.00020370656
0.0002095810181559,0.00019460509
0.00020598542137730002,0.00018306969
0.00018866107815070004,0.00017619325
0.0001812528894769,0.00016803714
0.0001367184187295,0.00016186829
0.0001390625720526,0.00014999353
0.0001586095474088,0.00013675816
0.000152519266596,0.00015576338
0.0001570368685416,0.00014640586
0.0001539717479055,0.00014393262
0.0003275364571412,0.00014241337
0.0003103036045019,0.00055420265
0.000295539940795,0.00041718181
0.0002994221954689,0.00034487154
0.0003016035016881,0.0003269604
0.0002646381573644,0.00030840453
0.00026197130002,0.00027146537
0.0002536624757946,0.00025583454
0.0002480772162745,0.00023680618
0.0002827813656104,0.00022100974
0.0002830837480579,0.0002786768
0.0003033746676762,0.00026317773
0.0003116804787424,0.0003187703
0.0003210053056579,0.0003013277
0.0003215997785014,0.00029635028
0.0003208230767089,0.0002830179
0.0003272071179179,0.00027507773
0.0003305173322779,0.00027982224
0.000313505544474,0.00028860563
0.0003126729155965,0.00027733005
0.0003105693626491,0.00027376338
0.0003103303243358,0.00026818496
0.0001413963394855,0.00027180367
0.0001383686040844,0.00022815354
0.0001388707431558,0.00019011127
0.0001292172760688,0.0001612221
0.0001285819293793,0.00013318447
0.0001284361096723,0.00011400449
0.000125762238145,0.00010922618
0.0001339394337206,0.000106324645
0.000136329235844,0.000118978205
0.00010260065335890001,0.00012177108
0.0001017142167138,0.0001100877
7.874056950223763e-05,0.00010625613
7.1485535145147e-05,9.587556e-05
6.320657880506585e-05,8.344264e-05
6.340371037132348e-05,7.00521e-05
6.279974848205859e-05,6.232333e-05
5.351470672104515e-05,5.5368506e-05
4.822621451836228e-05,5.0756687e-05
4.537798563193065e-05,4.6655736e-05
4.44524847990845e-05,4.280987e-05
4.383579506999405e-05,3.990157e-05
4.549937765914427e-05,4.229879e-05
4.144862686121096e-05,4.534156e-05
3.983132458323815e-05,4.274511e-05
3.842974525105196e-05,3.9425027e-05
3.8339056661903536e-05,3.691553e-05
3.81722250314858e-05,3.5283214e-05
3.825567235742601e-05,3.619091e-05
3.793873230451297e-05,3.477828e-05
3.1364020346669804e-05,3.3905293e-05
2.88732954346614e-05,3.421635e-05
3.006385325034421e-05,3.229374e-05
2.699884663586831e-05,3.2951488e-05
2.40444115731186e-05,3.0831146e-05
2.3535503954667003e-05,2.987183e-05
2.3060821618774795e-05,2.9478382e-05
2.8062616283083085e-05,2.9221046e-05
9.279968531364203e-05,3.429179e-05
9.604670289434637e-05,0.00014376991
0.0001308886678099,0.00012647331
0.0001476613203196,0.00020541312
0.0001615049444854,0.00019739532
0.0001569001055304,0.0002176772
0.0001588684506199,0.00017816684
0.0001590165193032,0.00017176378
0.0001598461529437,0.0001571262
0.0001628287740454,0.00015151055
0.0001676443014028,0.00015367418
0.0001708281521719,0.00016262806
0.0001766587941038,0.00017110599
0.00019813771486769998,0.00016533428
0.0001970725058979,0.00022033087
0.0002114771154488,0.0001924476
0.00022350966557429998,0.00019860617
0.0002237044767423,0.00020648539
0.000227865139605,0.0002028172
0.0002285658433034,0.00019926454
0.00023020627640620004,0.00019540182
0.0002425185151511,0.00020420188
0.00018520921620160003,0.00021680104
0.0001947977560874,0.00021876887
0.0001612630642968,0.00021253763
0.0001470351740458,0.00018581908
0.0001417280299674,0.0001641977
0.0001450775983421,0.0001562412
0.0001407754220112,0.00014757593
0.0001400241397013,0.00013962697
0.0001390388396731,0.00012954506
0.0001498126666748,0.00012220147
0.0001454209700623,0.00014547337
0.0001413811207176,0.00013482104
0.0001359725108788,0.00012936273
0.0001143540484815,0.00012344083
0.0001327897435354,0.000113213115
0.0001192088780978,0.0001366381
0.0001601186628739,0.00012381436
0.0001665443411404,0.0002311478
0.0001673005467982,0.00020049344
0.0001730847138274,0.00020173469
0.0001843907175923,0.00018807632
0.0001868173815473,0.00019475677
0.00019292972529409998,0.0002059136
0.0001793358098859,0.00021007696
0.00018226298408830004,0.00018922634
0.0001797924402196,0.00018341569
0.0001735660619507,0.00017168612
0.000175079152974,0.00016374534
0.0001789967251902,0.00016801851
0.0001830026712985,0.00016892591
0.0001848113264152,0.00016825461
0.000179285058791,0.00016662836
0.0001790699067699,0.00017683035
0.0001814419979914,0.00016608062
0.0001816638895986,0.0001678357
0.0001903846281883,0.00016151501
0.000171513396122,0.00017082175
0.0001707092006873,0.00016192441
0.00011947608240159998,0.00015400712
0.00011467084648759998,0.00014002447
0.0001097814313425,0.00012895941
0.0001031234265412,0.000111851106
9.036233389091938e-05,9.9950244e-05
7.083613397742847e-05,8.983775e-05
5.724588219576695e-05,7.938708e-05
6.173825410171323e-05,6.6928784e-05
5.727807063240365e-05,6.7064895e-05
5.738499442760164e-05,5.8347967e-05
5.635568147161796e-05,5.2819305e-05
5.684221417371561e-05,5.294941e-05
4.999407724817363e-05,5.753975e-05
4.6622326010950585e-05,5.109758e-05
4.578084967671481e-05,4.7949517e-05
3.892063805091992e-05,4.713031e-05
3.923532603175616e-05,4.5636196e-05
3.606499704410665e-05,4.267413e-05
3.550737147861194e-05,3.860203e-05
2.9305489170973847e-05,3.6588295e-05
2.890291895311453e-05,3.6859543e-05
2.88746162976412e-05,3.585908e-05
2.602916847982708e-05,3.333614e-05
3.47340419493344e-05,3.3000615e-05
3.6025620942328664e-05,5.2850173e-05
3.576375813999435e-05,4.7129724e-05
4.306970867407148e-05,4.313635e-05
4.25664056752932e-05,5.0538947e-05
4.529487406351285e-05,4.6885187e-05
4.076415498133074e-05,5.0750616e-05
4.042985180734245e-05,4.5236087e-05
4.139632062953076e-05,4.2112002e-05
4.3551884367296907e-05,4.2903324e-05
4.031963040703784e-05,4.7849833e-05
4.688819977258492e-05,4.5880348e-05
4.601458410555582e-05,5.1631796e-05
4.594957717815398e-05,4.6762776e-05
4.469973647545368e-05,4.6371973e-05
4.47169133407172e-05,4.358984e-05
7.721806741932477e-05,4.287001e-05
8.047531470499379e-05,0.000106160674
9.478214284966146e-05,9.279441e-05
0.0001049659400093,0.0001325345
0.0001122595839589,0.00012660133
0.0001112297343784,0.00012394068
0.0001040111946667,0.00011125022
0.000102358504178,0.00010985316
0.0001026747103345,0.000103059836
9.468503220077469e-05,9.952235e-05
9.408615722349134e-05,9.340357e-05
9.135532240229855e-05,8.812171e-05
9.174076168299048e-05,8.339952e-05
9.191082349783192e-05,8.091006e-05
9.076709580782822e-05,7.872044e-05
8.904871716171905e-05,7.719168e-05
8.736811307459646e-05,7.77994e-05
8.374244758818516e-05,7.6309996e-05
8.371006969815005e-05,7.8546494e-05
8.757297360785214e-05,7.4234384e-05
0.0001146749249919,7.715349e-05
0.0001149767310221,0.00011501317
0.0001038760336457,0.00011189234
0.00010420596766789999,0.000125523
9.68334879173082e-05,0.000122161
9.432823371311629e-05,0.00012452519
0.00010365538206240001,0.0001239124
0.0001049165980305,0.00012379416
0.0001103684479243,0.00011586033
0.00011175777518890002,0.00011606842
0.00011504597010769999,0.00011107172
0.0001148072596371,0.000112131216
0.00011624838929990002,0.00010903434
0.0001164461951166,0.0001083639
0.00011626806768579999,0.0001059198
0.0001258692850358,0.000103815946
0.0001257090029023,0.00011660434
0.0001260255490308,0.00011397945
0.0001282787493692,0.000113888775
0.0001267719943745,0.00011662113
0.000127823788903,0.000117258685
0.0001345305922713,0.00011575664
0.0001075895649126,0.00012265572
0.00010783304952020002,0.00011276503
8.674965168709927e-05,0.000107524116
8.756193821166213e-05,9.773016e-05
8.397141397209438e-05,9.1634334e-05
7.668438613840329e-05,8.587689e-05
6.0133973932722205e-05,7.9903104e-05
5.892163387456489e-05,7.003451e-05
5.104965662012834e-05,6.419484e-05
4.9836677080715606e-05,5.8326685e-05
4.52768403711861e-05,5.262523e-05
4.6971435049260405e-05,4.775556e-05
4.895376998804585e-05,4.74692e-05
4.880890959826183e-05,4.8778336e-05
5.1053933295544364e-05,4.6954858e-05
4.520425318311839e-05,4.9261966e-05
4.702175076945388e-05,5.083609e-05
5.093685202690474e-05,5.0321814e-05
5.103154714911242e-05,5.469806e-05
4.970417913459748e-05,5.4311473e-05
4.911732394933389e-05,5.0309798e-05
3.804080061724804e-05,4.8656708e-05
3.850444916903276e-05,4.553847e-05
4.17021026441071e-05,4.3791482e-05
4.1350888978697054e-05,4.5904915e-05
3.991444812777032e-05,4.2957832e-05
3.405022628485224e-05,4.467294e-05
3.518136124054015e-05,4.100392e-05
3.6574180712612286e-05,4.074127e-05
4.2527481693999705e-05,4.019543e-05
4.513035292048602e-05,4.6515637e-05
6.474866891843178e-05,5.013647e-05
7.171369517861545e-05,7.7532575e-05
7.925487991561088e-05,7.2858915e-05
7.602304241394818e-05,7.699683e-05
7.882008911436786e-05,7.4529205e-05
7.65754446700837e-05,8.008265e-05
7.740116577187988e-05,7.647627e-05
7.559265130542787e-05,7.568737e-05
7.347664634557548e-05,7.14881e-05
7.090668082405471e-05,7.096346e-05
7.093784034705267e-05,6.814129e-05
7.048067095488557e-05,6.480813e-05
7.003681998127425e-05,6.304133e-05
6.929131662986516e-05,6.13831e-05
6.506829765849203e-05,6.016638e-05
6.566567100657463e-05,5.7935355e-05
6.550148147270503e-05,5.7963567e-05
6.559141124255339e-05,5.774806e-05
6.353340095912398e-05,5.707689e-05
6.219772921052154e-05,5.5211647e-05
5.6956719962917925e-05,5.4308428e-05
5.33394540870943e-05,5.2250616e-05
3.337040079148806e-05,5.004939e-05
2.6906676291236215e-05,4.418925e-05
1.925829512364003e-05,3.971965e-05
1.903634830973182e-05,3.7560156e-05
2.463292652713759e-05,3.2935688e-05
3.171524530832133e-05,4.0571736e-05
2.77434582863122e-05,4.274018e-05
2.7911995176569103e-05,3.7608068e-05
2.523552815884321e-05,3.4456578e-05
2.525976284141598e-05,3.368252e-05
2.519173252045532e-05,3.2216547e-05
2.5167266860080987e-05,3.0990563e-05
2.5158833988624e-05,3.0391013e-05
2.586119843304871e-05,2.9919414e-05
2.740470364935838e-05,3.058183e-05
2.740191057624144e-05,3.209945e-05
2.460888153143567e-05,3.188641e-05
2.870510414228155e-05,3.0959625e-05
3.299028741008127e-05,3.671233e-05
3.2992694148329215e-05,3.8896145e-05
3.3320592841414394e-05,3.526328e-05
3.3283931474309346e-05,3.557871e-05
3.414996910065178e-05,3.3896187e-05
3.68259455957776e-05,3.4900317e-05
4.740001620795093e-05,3.944295e-05
5.622156381398845e-05,5.8664617e-05
4.949483176626632e-05,5.977006e-05
4.215672669960775e-05,5.2311112e-05
4.454272239386855e-05,4.479452e-05
4.436895105631547e-05,4.6335113e-05
4.492368237344578e-05,4.2196403e-05
4.4771198190757705e-05,4.2731317e-05
4.506519440617666e-05,4.0235387e-05
4.696565966300058e-05,3.9912182e-05
4.731284505343266e-05,4.2961583e-05
4.88928506370445e-05,4.1972988e-05
4.850177017564347e-05,4.3759435e-05
4.908584028820276e-05,4.4932105e-05
4.893868374229618e-05,4.4194232e-05
4.494904513508513e-05,4.2346568e-05
4.066744334905818e-05,4.1240735e-05
4.068582406954559e-05,3.9150666e-05
3.977872579706819e-05,3.797326e-05
3.979613136527967e-05,3.6958823e-05
3.901375350452873e-05,3.5965102e-05
3.895031001765966e-05,3.549723e-05
3.36416353393573e-05,3.9776012e-05
2.4775038518628492e-05,4.7247016e-05
2.5441601054957927e-05,3.7370144e-05
2.78764057175022e-05,3.616866e-05
2.472563303557966e-05,3.574054e-05
2.481239629561205e-05,3.1813583e-05
2.504591249826548e-05,3.0272247e-05
2.7618150266094004e-05,3.268936e-05
2.7708112372262184e-05,3.246455e-05
2.6104608086691484e-05,3.1381696e-05
2.5806055954762094e-05,3.0935462e-05
2.3645630795808516e-05,3.0234676e-05
2.2561836231858247e-05,2.9605237e-05
2.222943565560135e-05,2.902132e-05
2.239735567456096e-05,2.949542e-05
2.34437003576305e-05,2.9152468e-05
2.6331108779179097e-05,3.0371602e-05
2.637403670027864e-05,3.4353074e-05
2.7607533496197325e-05,3.2054453e-05
3.0727061132005395e-05,3.406246e-05
3.07408295008421e-05,3.377352e-05
3.1260672633677525e-05,3.3212695e-05
3.703773773597512e-05,3.806079e-05
3.703416373006039e-05,5.574721e-05
3.914241924240524e-05,4.7092286e-05
4.365446568002412e-05,4.3774482e-05
4.377279457324748e-05,4.381717e-05
4.390346628469478e-05,4.0912353e-05
5.90020818576604e-05,4.0648825e-05
5.677342673865834e-05,6.598116e-05
6.059358708294203e-05,5.774973e-05
6.81012183618901e-05,6.6111956e-05
7.331679400554145e-05,6.401156e-05
8.020735251076475e-05,7.5686854e-05
8.163408539409133e-05,7.282298e-05
8.487737843362089e-05,7.019655e-05
8.46955199338655e-05,7.086772e-05
8.484060236701496e-05,7.092305e-05
8.202665316693866e-05,7.444958e-05
8.259720932826522e-05,7.260897e-05
9.426835203461617e-05,7.021566e-05
9.370544103518871e-05,7.706154e-05
9.408149862904572e-05,7.679186e-05
9.231353542977282e-05,7.622516e-05
7.981758278375792e-05,7.669385e-05
7.985901671820535e-05,7.33164e-05
7.566581231036302e-05,6.97676e-05
6.92808791229529e-05,6.6291745e-05
6.915536102027193e-05,6.1871375e-05
7.065298830918392e-05,5.8504298e-05
5.603268454906243e-05,5.8816324e-05
5.5608133507364384e-05,5.598143e-05
5.140682163166682e-05,5.117925e-05
4.36174599398602e-05,4.7586e-05
3.870096297390263e-05,4.3565502e-05
3.171091474351549e-05,3.9956067e-05
3.0161381146098496e-05,3.6651218e-05
2.6273995593380524e-05,3.400096e-05
2.8144846508788024e-05,3.1623622e-05
3.239643167488033e-05,3.1504518e-05
3.259550112243633e-05,3.530679e-05
3.255551233218858e-05,3.3133525e-05
1.974077124979392e-05,3.288022e-05
1.7279191276192254e-05,3.1077372e-05
1.7767514303970957e-05,2.9593344e-05
1.5965227078133058e-05,2.9101448e-05
1.621953333872491e-05,2.7791977e-05
1.7100592132902927e-05,2.7227512e-05
1.679765167158152e-05,2.7885188e-05
1.6266670044759612e-05,2.7103037e-05
4.068034697512974e-05,2.6621079e-05
4.559963474070764e-05,4.9818937e-05
5.932818348586697e-05,4.5544297e-05
6.47795455109277e-05,6.641664e-05
7.419944007462984e-05,7.0447546e-05
7.676703217633512e-05,6.748334e-05
8.333564288013267e-05,7.077537e-05
0.00010227951328420002,7.067325e-05
0.0001026946106607,8.344721e-05
0.00010463670120570001,8.1504324e-05
0.0001066307532878,8.699948e-05
0.0001049999813598,8.8559e-05
0.0001071789646484,9.481823e-05
0.000118026436537,9.6908894e-05
0.0001211505821294,0.000101021076
0.0001251895057347,0.00010572117
0.0001290167110025,0.00011275896
0.0001438957446782,0.000121201236
0.0001481644253858,0.00012553463
0.0001487624702523,0.0001237826
0.0001561849450225,0.00012286221
0.0001562936707093,0.0001289968
0.0001318750324647,0.00012931482
0.0001260256768663,0.00012263565
0.00011082141806879999,0.00011735968
0.00010594045198359998,0.00010923562
9.6779843172811e-05,0.00010036536
0.0001145635339879,9.06254e-05
0.00010782156807770002,0.000112097696
8.95625731289537e-05,9.938262e-05
8.920043053770393e-05,9.160124e-05
9.047384239065208e-05,8.470308e-05
8.691440946042981e-05,8.17207e-05
9.213088378435797e-05,7.589791e-05
8.968849600332721e-05,8.541432e-05
9.16582662381262e-05,7.942832e-05
9.146420953316708e-05,9.665343e-05
9.16072499580714e-05,9.639191e-05
0.0001005309298018,9.911408e-05
8.675570371004959e-05,0.000118285934
8.56238156034278e-05,9.824556e-05
8.433386512679523e-05,0.00010015309
7.693553150991198e-05,8.750497e-05
0.0001112935808623,8.0973274e-05
0.0001321382718508,9.57969e-05
0.0001351095622631,0.000106012834
0.0001397572710699,0.00010726865
0.0001603100163723,0.00011195978
0.0001628881413685,0.00015281813
0.0001426106872857,0.00014729444
0.000147056728672,0.00014046191
0.0001569753137729,0.00013593142
0.0001694938043587,0.00013857013
0.000178030015499,0.00015499136
0.0001777216664503,0.00017289387
0.0001824379141735,0.00016916174
0.00018276845169340003,0.00016999972
0.0001863392335242,0.00016583649
0.0001844180405978,0.0001844274
0.0001832939404979,0.0001808714
0.0001823542316781,0.00018136801
0.0001929448067093,0.0001929723
0.0002110679879249,0.00018796208
0.0002111642453688,0.00019346851
0.0002218915633401,0.00019041846
0.00020368459946840003,0.00020416417
0.00018345372549739998,0.00020209924
0.00018118207368129997,0.00019173975
0.0002061807797936,0.00018439138
0.00018578384973509999,0.00021861888
0.0002176932515783,0.00020566808
0.00021775820353809997,0.00021119577
0.0002174448967178,0.00020781036
0.0002072626253054,0.00021494081
0.00022019227630589998,0.00020964371
0.0002317942748653,0.00021247735
0.00023850835851560003,0.00021660187
0.0002307595934997,0.0002143838
0.0002304198131882,0.00021081089
0.0002177614162678,0.00020651553
0.0002247117880327,0.00020128368
0.00022811031953750004,0.00020445003
0.00021547434621730003,0.00020223449
0.0002044629078169,0.00019497256
0.00018706520094609997,0.00018696718
0.00019011889647830004,0.00017935655
0.0001942283238346,0.00017378698
0.0001780704726381,0.00017943268
0.0001789897487403,0.00016864475
0.0001872453003153,0.00016219438
0.0001639783989091,0.00016824174
0.0001632668125164,0.00016492502
0.000129503946502,0.00015511367
0.0001450965270205,0.00014133372
0.0001421420687046,0.00014706256
0.0001447683218428,0.0001380001
0.0001276502630194,0.00013347565
0.00010410445872309998,0.00013231367
0.0001081704863093,0.00011946811
0.0001019894311716,0.000113512695
0.0001111117958815,0.00010326436
0.0001365622851851,0.00010765123
0.0001307827276059,0.00014304
0.0001524890717423,0.0001352278
0.000153897924379,0.000177254
0.000187232674921,0.0001666063
0.0002288427706296,0.00018131663
0.00023028479520200004,0.0002605596
0.0002187319341747,0.0002460534
0.0002649898855722,0.0002332766
0.000309290998282,0.00025626976
0.0002996375056398,0.0003323843
0.0003261828133695,0.00031796595
0.0003289192166641,0.0003795997
0.0003329846180351,0.0003539569
0.0003179310676235,0.00036271656
0.0003512606707869,0.0003409284
0.0003482105008603,0.00034395227
0.0003643413478427,0.00033509615
0.0004236027008628,0.000336607
0.0004128086105833,0.00041317882
0.0004145537345128,0.00040961136
0.00042937063003819993,0.0003998119
0.00040038597592649994,0.00040155777
0.00040549197525379993,0.00039461613
0.000397230565101,0.00038037062
0.0004234603653233,0.00037344132
0.0003903012964196,0.0003783917
0.0003467599455936,0.00036617139
0.0003567092132453,0.00034888167
0.000364671454262,0.00033835488
0.000319433836805,0.00034023257
0.0002775416930551,0.0003159005
0.0002827157636035,0.00029046746
0.0002758771951181,0.00028010423
0.0003097478189637,0.00028715254
0.0003680102417885,0.00031346487
0.00036739374107919994,0.0003870078
0.0003461681571444,0.0003775443
0.0003843885470358,0.0003660613
0.000362128093699,0.00041951388
0.0003337254391514,0.0003954263
0.0003337285571944,0.0003796585
0.0003372059777693,0.00035697868
0.0003564400479982,0.00034167222
0.0003558048371082,0.00034732855
0.00036383125362619996,0.000337709
0.0003440066512723,0.0003518347
0.0003171590222728,0.00033893442
0.000325106276866,0.00032751568
0.0003237623314521,0.00031430845
0.0003114281487314,0.0003010528
0.0003135888281895,0.00028661758
0.000312553352915,0.00028177124
0.0003115953677821,0.00027478742
0.000307896956601,0.0002757991
0.0002810350166443,0.00027414493
0.0002445306906843,0.00026397768
0.000195321049779,0.00024615315
0.0001993634751707,0.00022709747
0.0002155221376928,0.00021033139
0.0001775331432081,0.00021145082
0.0001768940245148,0.00019340332
0.0001522358614113,0.0001819488
0.000152286784514,0.000171756
0.0001548336457711,0.00016025483
0.0001390259416709,0.00015515294
0.0001433746728632,0.00015503916
0.000132874498712,0.00014835424
0.0001344665449792,0.000143252
0.0001382787653883,0.0001371742
0.000135646869217,0.00013446515
0.0001355447554349,0.0001342702
0.000134259687178,0.00012991976
0.00012152607093099998,0.00012717117
0.0001234903029827,0.00012102763
0.0001337133360295,0.00011708825
0.0001333268083608,0.00012279034
0.0001394681592275,0.00012073677
0.0001394751950453,0.00012491245
0.0001257165813965,0.00012516038
0.0001283856173569,0.00012130318
9.887791353156548e-05,0.00012017472
0.000110207935126,0.00010955451
0.0001330231902329,0.0001091373
0.0001275794838538,0.00012259386
0.000127564352623,0.00012078949
0.0001251591303088,0.00011866755
0.0001523682674894,0.00012119195
0.000149494219866,0.0001570605
0.0001484903298861,0.00015599144
0.0001483468575066,0.00015872974
0.0001444807217948,0.00015907157
0.0001412497438418,0.00015461496
0.0001404410282073,0.00015299968
0.0001575118581666,0.00014814897
0.0001597822347322,0.00015184838
0.0001689896128265,0.00015141998
0.0001619070092227,0.00015573128
0.0002376199868664,0.00015596401
0.0002335808541679,0.00021433964
0.00023566390698389998,0.00021932792
0.00023550340665580001,0.00022886974
0.00023419127717000003,0.0002337173
0.0002360310525794,0.00023494323
0.00023130596228550002,0.00023426433
0.00020762850802310003,0.00023733894
0.0002137524155471,0.00022883058
0.0002147242612356,0.00022807614
0.0002101779571185,0.00022478815
0.0001805779786844,0.00021726525
0.00019153490356860003,0.00020961612
0.0001923403732718,0.00021239868
0.00022853367500680002,0.00021164486
0.0002747474638885,0.0002190564
0.0002717001409284,0.00023882317
0.000274788619341,0.000248776
0.00028349370652,0.00025943655
0.0002808846368109,0.0002793075
