NDX_ST_True_test,NDX_ST_11_pred
0.0004506249188508,0.0004409008
0.0004290568563961,0.00043758404
0.00021784552210780004,0.00042909122
0.0002117407990506,0.0003755869
0.0002537345165784,0.00033617765
0.0002514006357026,0.00032661305
0.0002443727850136,0.00031356767
0.0002437208448507,0.00030391917
0.0002557188588113,0.00029356903
0.0002720411599952,0.00028895296
0.0002656952079393,0.00029811185
0.0002680999373021,0.0002960788
0.0002692908406283,0.00029932894
0.0002937356107963,0.00030143146
0.0002904835538178,0.00030700662
0.000207115272035,0.0003078275
0.00021091030728270002,0.00028914434
0.0002143744898741,0.0002747802
0.00023649625366740004,0.00026935933
0.0002135242941649,0.00026987508
0.0002156520645177,0.0002617207
0.0002268624604307,0.00025607186
0.0002249682238497,0.00025492252
0.0002243254874667,0.00025224066
0.0002200770995264,0.00024939812
0.00022344220081150002,0.00024535245
0.0001787529032698,0.0002459681
0.000209304095134,0.0002351152
0.0002184672149075,0.0002370162
0.0002196440352286,0.00023883863
0.00020853959889429997,0.00023880726
0.00019585013622820002,0.0002336991
0.0001954839698004,0.00023085484
0.0002196223012228,0.00021835571
0.00022061875516960004,0.00022585645
0.0001971620055982,0.00022922838
0.000232282600584,0.00023217482
0.0002598747967372,0.00024295697
0.0002658415378534,0.0002568563
0.0002682757429014,0.0002663157
0.0002525397931405,0.0002722243
0.0002587417551965,0.0002768281
0.0002592399853181,0.0002709445
0.0002502176411784,0.00027749952
0.0002492417882638,0.0002744968
0.0002470180643721,0.00027095515
0.0002705568722876,0.00026588893
0.0002694926255704,0.00027525602
0.0002991068284786,0.0002707919
0.0002666920917532,0.00029344423
0.0002542772649617,0.00028230404
0.0002675889304927,0.00027413457
0.000268328034681,0.00027868446
0.0002574626325478,0.00028131326
0.0002591353491279,0.00027485914
0.000232810313987,0.00026910377
0.0002454721028024,0.00025900654
0.0002341319219504,0.00025523995
0.00020341411882100004,0.0002478433
0.000177471249792,0.00023756814
0.0001798146656023,0.00022540607
0.0001769484039872,0.00021755442
0.0001550631581948,0.00021499016
0.0001713392853505,0.00020085351
0.0001672791704792,0.00019735596
0.0001924629321599,0.00019204142
0.0001930916939937,0.0002009186
0.00019325213090100004,0.0002037698
0.0001771909280182,0.00020249987
0.0001818541011453,0.000199193
0.0001526669567513,0.00019947697
0.0001526063855547,0.00019013674
0.0001533678153124,0.00018039481
0.0001412325884771,0.00017565557
0.000150456214334,0.00017007576
0.0001518733476772,0.00016727915
0.0001558810291309,0.00016420646
0.0001546180711414,0.00016290329
0.0001392842683815,0.0001604918
0.0001464225779374,0.0001532315
0.000142692675601,0.00015257268
0.0001414580484569,0.00014961387
0.0001340023240703,0.00014670505
0.0001362798090357,0.00014266562
0.0001431284250462,0.00014060111
0.00011914737078469998,0.00014114467
0.0001185185846213,0.00013386608
8.718355512269574e-05,0.00012825202
8.643442537861183e-05,0.00011631179
8.976248150419697e-05,0.000106600586
8.201718925173195e-05,0.00010129435
7.307719677928103e-05,9.441556e-05
8.465617757997546e-05,8.753101e-05
8.641532519435989e-05,8.782233e-05
0.00011217602556109998,8.573513e-05
0.00011057502220450002,9.374523e-05
9.975399790607615e-05,9.6006945e-05
0.0001023391403166,9.5898766e-05
9.714362662673909e-05,9.824847e-05
9.566318298999415e-05,9.698174e-05
0.00011286822505040002,9.483426e-05
0.0001057473053969,9.926729e-05
0.0001074345660023,0.000101222045
0.00011132457875460001,0.00010172268
0.00010670160232069998,0.00010424196
0.00010067525750969999,0.00010270787
9.022063612831112e-05,0.000101376034
8.887547137800865e-05,9.5967414e-05
9.351310020480444e-05,9.274091e-05
0.00010417150156669999,9.068053e-05
0.00010493150839380002,9.270254e-05
0.00010093476442319998,9.1718095e-05
0.0001113888621185,9.5364354e-05
0.0001130566500529,9.857709e-05
0.0001149948170225,0.00010035515
0.0001322979305375,0.00010346452
0.0001026969299765,0.00011079449
0.00010677059521829999,0.00010701373
0.0001102516681861,0.00010707118
0.00010646977048480001,0.00010557213
0.00010577202045300001,0.00010282326
0.0001065183376046,0.000101182515
0.0001075893135406,0.00010008952
0.00011093853624260001,0.000102291524
0.0001085879784036,0.00010183094
0.00011148117007989999,9.993712e-05
0.0001117614194504,0.00010131479
0.00011055255523570001,0.000102283826
0.0001114438700532,0.00010230138
0.0001179895417876,0.000101607475
0.00011452841720259998,0.00010349296
0.0001166194571919,0.000104511455
0.0001183843300567,0.000107634834
0.0001265075582197,0.00010834619
0.000129108174284,0.00011181805
0.0001345329549998,0.00011694925
0.00011631465891210001,0.0001217555
9.784788496883769e-05,0.00011705529
0.0001059491607661,0.00011259688
0.00010109036885889999,0.000108784196
9.766040149692686e-05,0.00010394409
0.0001012258627226,9.8780656e-05
0.000101484600367,9.820046e-05
0.0001003414096025,9.631218e-05
8.034940807169598e-05,9.407999e-05
8.13375931704288e-05,8.677528e-05
9.01590294908426e-05,8.324756e-05
8.30356192175395e-05,8.304698e-05
8.487492564452177e-05,7.968585e-05
8.620222933445544e-05,7.764609e-05
8.477815187668281e-05,7.640233e-05
0.0001047696502979,7.521478e-05
0.00010395104779260002,8.592565e-05
9.110380728019432e-05,8.822455e-05
8.986205486252464e-05,8.600921e-05
8.32709733723032e-05,8.451528e-05
7.115799604290149e-05,8.196075e-05
7.495074746097066e-05,7.771378e-05
7.494703580570789e-05,7.684593e-05
7.538506640885703e-05,7.366389e-05
9.114443040295565e-05,7.207275e-05
9.120768071931664e-05,8.030473e-05
9.218490375554835e-05,8.023784e-05
9.103231791235336e-05,8.251129e-05
9.400917689047833e-05,8.1762366e-05
9.993146862183542e-05,8.374988e-05
9.982281975773226e-05,8.701464e-05
9.695922170198746e-05,8.7713095e-05
9.553401423631116e-05,8.90508e-05
9.932492527055162e-05,8.825927e-05
0.00010020155761029999,9.0554524e-05
0.00010131094048980002,9.204949e-05
0.0001011199547137,9.40713e-05
8.915581942192705e-05,9.33569e-05
8.854569979948133e-05,8.972799e-05
0.0001013729953351,8.717842e-05
0.0001178686319787,8.947112e-05
0.0001209581866788,9.741683e-05
0.0001233803712429,0.00010040416
0.0001346296329198,0.00010365241
0.0001363327778647,0.000111942376
0.0001357365886311,0.00011506513
0.0001119225670949,0.00011686714
0.0001118334303153,0.000111844594
0.0001143370736401,0.00010786533
0.00011381434905120002,0.00010690189
0.0001098049043768,0.0001057749
0.000109093502654,0.000103164864
0.0001151484356328,0.00010117571
0.0001139714029351,0.00010249817
0.0001089427482394,0.000101697806
0.0001198577872534,0.00010140602
0.0001167443486458,0.00010518977
0.0001148008201605,0.00010497534
0.0001255751959386,0.00010389753
0.0001254713070874,0.000108233486
0.0001255224448123,0.00011306385
0.00011419591759669998,0.00011346391
0.00010558714934350001,0.00011037111
0.0001015051756388,0.0001089667
0.00010219189343999999,0.00010354566
7.976166962008488e-05,9.969225e-05
8.257025056266817e-05,9.1848415e-05
9.328579716811896e-05,8.679477e-05
0.00010562014652400001,8.814876e-05
0.00010566924152840002,9.0866626e-05
0.00011664587627679999,9.2865994e-05
0.00011586678213120001,9.6635566e-05
0.00011743365039790002,9.8586264e-05
0.0001150006809857,0.000100808946
0.000109339794399,0.00010130842
0.0001149381314895,0.00010035582
0.00011978449411140002,0.000101914295
0.0001051735631737,0.00010400378
0.0001131022843669,0.00010123156
0.0001148778388797,0.000103569226
0.0001126996127003,0.00010405402
9.872023031238576e-05,0.000104856066
0.0001027410284156,9.9966965e-05
0.0001269868904708,9.828554e-05
0.0001318503121316,0.00010665719
0.0001330910018391,0.00011414149
0.0001356134558306,0.000116783165
0.0001369482968373,0.000119264776
0.0001471244539278,0.000121890895
0.0001477810843672,0.00012628885
0.0001409050251624,0.00012943064
0.0001410870886204,0.0001295508
0.0001294370760899,0.00012901225
0.0001280377931737,0.000126299
0.0001295797447454,0.00012359564
0.0001475161657272,0.00012244756
0.0001476623894171,0.00012616366
0.0001575099401435,0.00012941398
0.0001503304675183,0.0001339766
0.0001499444200035,0.00013469695
0.0001422773941346,0.00013482814
0.0001429353092807,0.00013306607
0.0001386602427226,0.00013176109
0.0001381678721069,0.00012999632
0.000135170091491,0.00012821115
0.0001110521163185,0.00012613795
9.712241475395629e-05,0.00011854577
9.74851811826428e-05,0.00010943029
9.335402468395737e-05,0.000102941565
9.17731600589024e-05,9.726265e-05
8.510005158096019e-05,9.18967e-05
7.32916773560885e-05,8.7752356e-05
7.047466114254664e-05,8.147318e-05
7.699957653999871e-05,7.655998e-05
7.398504944310787e-05,7.4635456e-05
7.55432195556078e-05,7.211654e-05
7.338076692944112e-05,7.070982e-05
5.692075093445446e-05,6.9457164e-05
5.715076698732776e-05,6.57712e-05
4.170798206159685e-05,6.289645e-05
4.225852048109984e-05,5.859383e-05
4.2418945310032725e-05,5.4929074e-05
5.5999664036604813e-05,5.278184e-05
5.765556703356902e-05,5.442879e-05
5.322284891013236e-05,5.49893e-05
5.38049959995967e-05,5.4426353e-05
5.276162596648133e-05,5.376671e-05
5.156147537817117e-05,5.3592314e-05
5.318279893815545e-05,5.3055133e-05
6.651477742857503e-05,5.240602e-05
7.044808981337493e-05,5.7564026e-05
7.201642590367097e-05,6.0137118e-05
6.382806506868626e-05,6.1146085e-05
7.973607863544086e-05,6.0752158e-05
7.707475180632378e-05,6.470591e-05
7.130133802676313e-05,6.7198554e-05
7.11929954246328e-05,6.605166e-05
6.967241017763465e-05,6.565125e-05
6.873071099457746e-05,6.502139e-05
6.613051542036751e-05,6.425094e-05
7.336422240981323e-05,6.3565e-05
8.689591510901064e-05,6.515085e-05
8.624968968255231e-05,6.915491e-05
8.636216042780388e-05,7.137587e-05
7.28991724893247e-05,7.259582e-05
6.823673245358508e-05,7.045075e-05
7.053618230245974e-05,6.829648e-05
7.294835260678158e-05,6.750479e-05
7.606329721254779e-05,6.6971494e-05
9.427565807199922e-05,6.7884714e-05
9.747835073975552e-05,7.397272e-05
9.104916798627206e-05,7.809312e-05
8.58149704598089e-05,7.97282e-05
8.563198587440226e-05,7.910365e-05
8.752364206026224e-05,7.847106e-05
7.169779570385392e-05,7.845123e-05
7.368608213845524e-05,7.403532e-05
7.511001802447895e-05,7.109024e-05
8.977831123288582e-05,7.024885e-05
9.353772725327518e-05,7.592449e-05
9.345644417347458e-05,7.788184e-05
9.77760647873045e-05,7.911972e-05
9.366824177149566e-05,8.292612e-05
8.058462390116214e-05,8.38378e-05
0.0001159541974404,8.1302875e-05
0.0001168131951146,8.887304e-05
0.0001165074351004,9.417287e-05
0.0001165015429969,9.7258286e-05
0.00011609479037339999,9.825198e-05
0.0001162224422559,0.00010093929
0.00011978862346559999,0.000101523205
0.0001033619415135,0.00010297936
0.00011570194394600001,0.0001009591
0.0001081300636948,0.000106060135
0.00011553015989569999,0.0001031938
0.00012644801785,0.00010323135
0.0001253619326451,0.00010965616
0.0001337858512178,0.0001110843
0.0001351100167598,0.00011289018
0.0001331809555656,0.00011710944
0.000125123800702,0.00011816313
0.0001253607443777,0.00011957477
0.0001255580196288,0.000116877425
0.0001241475575436,0.00011489397
0.0001203777273011,0.00011266068
0.00011960945470760001,0.000111005356
8.49804696130691e-05,0.00010920624
8.464894535128363e-05,0.000100582525
8.496963727049638e-05,9.420951e-05
8.51384571188938e-05,8.8345485e-05
8.32358811818484e-05,8.483332e-05
8.431201056223117e-05,8.116177e-05
7.787376160402116e-05,8.145126e-05
8.553388251510374e-05,7.7613244e-05
7.483711877227122e-05,8.08599e-05
7.337516737632814e-05,7.680691e-05
6.5619620858119e-05,7.398071e-05
5.665885721451932e-05,6.992827e-05
6.66671934306707e-05,6.806176e-05
7.012632197527533e-05,6.612676e-05
7.79859548120697e-05,7.0131595e-05
7.754859687616915e-05,7.492675e-05
7.71422018909165e-05,7.313264e-05
7.389570471396963e-05,7.565899e-05
8.864104487635146e-05,7.4597025e-05
9.143690597079412e-05,8.335937e-05
0.0001045904125934,8.093092e-05
0.0001057703683389,8.425627e-05
0.00010552142958560001,8.6630775e-05
0.0001187834589607,8.968328e-05
0.000119464310875,9.440367e-05
0.0001329348140435,9.835326e-05
0.0001338207541031,0.00010907319
0.0001388819555977,0.000113982
0.0001575094724849,0.000117103584
0.0001528618287897,0.00012412106
0.0001460599854965,0.00012767136
0.0001460444927893,0.00012867468
0.0001453900709219,0.0001290927
0.0001421566775601,0.00012870695
0.0001315887440245,0.00012766175
0.0001212516239878,0.00012416496
0.00011727876264230002,0.00011900453
0.0001180199355681,0.00011388516
0.0001123001888707,0.000111010115
0.00011211293929499999,0.00010716362
9.736720151555745e-05,0.0001037016
9.078893900617196e-05,9.812609e-05
7.978005546161796e-05,9.236078e-05
8.056572848876895e-05,8.6783686e-05
8.006040809903468e-05,8.191356e-05
7.013182947138524e-05,7.8151395e-05
7.61731811417853e-05,7.4889176e-05
6.287052511987751e-05,7.4794276e-05
6.193613870614572e-05,7.017459e-05
5.267685268801317e-05,6.6396504e-05
4.7467433023220855e-05,6.1383944e-05
4.264622006639423e-05,5.8632522e-05
4.31392196864628e-05,5.5498404e-05
4.323027056701093e-05,5.362635e-05
4.397965442942118e-05,5.1835796e-05
4.832581711242961e-05,5.0558625e-05
4.834183847178424e-05,5.0424496e-05
4.675290452074879e-05,5.0144776e-05
4.3371610393984064e-05,4.964445e-05
4.294896605089285e-05,4.91383e-05
4.77188570578486e-05,4.8586367e-05
4.827811451444373e-05,5.0013623e-05
5.6157337121180775e-05,5.0562583e-05
5.919084630367123e-05,5.3827313e-05
5.677911576313122e-05,5.4659948e-05
5.4760815770966956e-05,5.482604e-05
5.71754073172627e-05,5.4515644e-05
5.372083220953755e-05,5.5566343e-05
4.8546028993190504e-05,5.4775483e-05
4.922450444360469e-05,5.353145e-05
5.08273402211253e-05,5.2667547e-05
5.097797776904009e-05,5.2219555e-05
3.759068638211833e-05,5.1739942e-05
3.9423015075913417e-05,4.881058e-05
6.850021806781707e-05,4.7227037e-05
6.882069129664557e-05,5.458616e-05
6.793789519531724e-05,5.6331068e-05
6.347016314598611e-05,5.7796646e-05
0.0001050550572887,5.7416055e-05
0.00010608379226929999,7.322182e-05
0.00010546694100299999,7.994674e-05
0.000115951248645,8.685076e-05
0.0001112365129684,9.2361646e-05
0.0001678830127436,9.480325e-05
0.000163584565404,0.00013162433
0.000166052681543,0.00014149763
0.000166609143384,0.00014390715
0.0001726840606269,0.0001448656
0.0002123322481626,0.00015333005
0.0002346433249333,0.00017171646
0.0002515505268831,0.00020067117
0.0002779171580758,0.00023161493
0.0002874259315274,0.00027423093
0.0002887012278246,0.00026795713
0.0003437545101399,0.00027292586
0.0003464275380181,0.00029256308
0.0003182220300554,0.0002934278
0.0003529366209272,0.00028642087
0.0003536648869074,0.00029791752
0.0003851108331063999,0.00029725535
0.0003433813327303,0.00031175904
0.000349981360852,0.00030408983
0.0003471153685072,0.00030147535
0.0003375323898104,0.0002974704
0.0003491096386878,0.00029098577
0.0002959047214495,0.00029887186
0.0002987107261505,0.00028390708
0.0002925749420554,0.0002780365
0.0002991687574582,0.00026687607
0.0002933874981075,0.00026657025
0.000258213442601,0.00025956376
0.0002821077550241,0.0002470415
0.0002636975852006,0.0002683019
0.00023647329917250002,0.00025682015
0.0002612830146044,0.0002407709
0.0002652977760793,0.00025690696
0.00021282142418239998,0.00025048116
0.0002255493611124,0.00023229078
0.00022674148113590003,0.0002259728
0.00019216792387320003,0.00021786695
0.0001928894505553,0.0002025596
0.0001613511144857,0.00019335207
0.0001620156443385,0.00017709893
0.0001830116510147,0.00016706086
0.0001829583103983,0.00016936116
0.0001820872546411,0.00016683452
0.0001705561911968,0.00016336396
0.0001659804301735,0.00015789329
0.0001608904693673,0.00015256993
0.0001625158160215,0.00014765326
0.0001554066322691,0.00014632857
0.000165985662211,0.0001414822
0.0001591322768482,0.00014801971
0.00011246206191350001,0.00014414178
0.000116147900228,0.00013028659
0.0001246140574488,0.00012146452
9.460381596174534e-05,0.00012207413
8.99727833876898e-05,0.00011157531
8.805983476055062e-05,0.00010145496
7.045318002658267e-05,9.3927985e-05
6.947335303179373e-05,8.375322e-05
7.946494146730833e-05,7.651278e-05
7.806235531793173e-05,7.947732e-05
7.808429543683414e-05,7.536053e-05
7.816178405343744e-05,7.23077e-05
4.9509244330222e-05,7.045753e-05
4.920380496160857e-05,6.355616e-05
6.064660249581778e-05,5.863867e-05
6.266689760556638e-05,6.351619e-05
6.37804959866471e-05,6.157927e-05
6.22893384317431e-05,6.0235066e-05
6.379764144155115e-05,5.9402035e-05
6.71927507858522e-05,5.8754333e-05
8.463598890743246e-05,6.1375344e-05
8.65888092803635e-05,7.948143e-05
8.700109673866565e-05,7.849316e-05
9.01937092915942e-05,7.964103e-05
0.00010952438582440001,8.056268e-05
0.0001114112650569,9.071938e-05
0.00011065864047019998,9.494436e-05
0.00010994837765999999,9.59454e-05
0.0001104547656909,9.6756376e-05
0.0001092741003115,9.7641365e-05
0.00010184523857109998,9.7799064e-05
0.000129835339098,9.7825614e-05
0.0001316055208494,0.00011614203
0.0001325234200508,0.00011730511
0.0001326090532502,0.00011806955
0.0001329547639827,0.0001186144
0.0001211036040696,0.00011835099
0.00011849106573710001,0.00011473152
0.0001182267852463,0.00011114291
0.0001222571080674,0.000108344284
0.00012191253374519998,0.000110431145
0.0001225164688814,0.00010912689
9.41940427198269e-05,0.00010853122
9.597921827569671e-05,0.00010024455
9.712701654743005e-05,9.544537e-05
9.15045488095356e-05,9.247406e-05
6.791710347796024e-05,8.825376e-05
6.083138382453534e-05,8.288491e-05
7.388261147491399e-05,7.596955e-05
7.648481104763062e-05,7.433752e-05
7.763285612263399e-05,7.442927e-05
8.39876046758792e-05,7.2420866e-05
8.289353490806829e-05,7.3302006e-05
0.0001219962611419,7.413476e-05
0.00012177794859439998,0.00011061897
0.0001223019714133,0.00011349117
0.0001252530395249,0.00011383259
0.0001307524883421,0.00011454871
0.0001312981585306,0.00011708594
0.0001416551067023,0.000118468764
0.0001490900334343,0.00012809277
0.0001490140499858,0.00013735871
