NDX_LSTM_True_test,NDX_LSTM_5_pred
0.00011828382405189999,8.488483e-05
0.0001220884001125,9.698513e-05
0.0001325635533721,0.00011041372
0.000138495195226,0.00011705033
0.0001386872824932,0.00012385735
0.0001404019075913,0.00012893695
0.0001388678134948,0.00013335963
0.0001388072903346,0.0001365811
0.0001397385027807,0.0001377366
0.0001421955969276,0.00013798074
0.0001444522178679,0.00013871967
0.0001551303942996,0.00013964195
0.0001951242119609,0.00014315343
0.0001925469881747,0.00015521012
0.0001948018714215,0.00016637112
0.000194882037175,0.00017716047
0.0002010094152281,0.00018704345
0.00020028057739889996,0.0001957906
0.00020134586289290003,0.00019690995
0.0001512052059094,0.0001986833
0.0001459485546666,0.00018899608
0.0001383200067769,0.00017824431
0.0001422702714542,0.00016505919
0.0001388742237763,0.00015355082
0.0001305278360877,0.00014186575
0.0001249331599437,0.00013766212
0.0001249858297159,0.00013333067
0.000134367030677,0.00013050092
0.0001345189756615,0.00012906991
0.0001346373222515,0.00012845577
0.0001336300363961,0.00012941958
0.0001350773892567,0.00013113032
0.0001281395409469,0.00013301917
0.0001159761148609,0.00013168552
7.655251234013051e-05,0.00012775
7.578699497507515e-05,0.00011579076
7.073603609079085e-05,0.00010426414
5.360039496288288e-05,9.2283444e-05
4.746593882957464e-05,7.930487e-05
4.779076021114552e-05,6.82363e-05
4.671874412987336e-05,6.3851476e-05
4.8532745497958506e-05,5.952764e-05
4.993764974096856e-05,5.634377e-05
4.820615489451724e-05,5.584724e-05
4.3773754171326025e-05,5.5940156e-05
4.587745717358849e-05,5.538469e-05
4.4806049786871794e-05,5.5283297e-05
4.575560548450668e-05,5.4770302e-05
5.1294196942453794e-05,5.419931e-05
3.829476010275177e-05,5.4650754e-05
3.9388717727275686e-05,5.386572e-05
4.108136433768701e-05,5.3028303e-05
5.016172722855431e-05,5.25636e-05
4.793203340346884e-05,5.316241e-05
5.604315383274534e-05,5.2680356e-05
0.00010857847852109999,5.5108183e-05
0.00011853509862619998,6.5987544e-05
0.0001148440622155,7.898346e-05
0.0001392160769745,9.02817e-05
0.0001405406578043,0.00010738723
0.0001438925618782,0.00012335494
0.000167480961463,0.00013047298
0.0002043448013453,0.0001406919
0.00020197601471379998,0.00015922343
0.00021345141346789997,0.0001725146
0.0002252489007111,0.000187378
0.00022243968821599998,0.00020349385
0.00022433920667709996,0.00021410872
0.00022337685300069998,0.00021809891
0.0002596332522137,0.00022210945
0.0002664908463039,0.0002314791
0.0002633453626551,0.00024023285
0.000263167279591,0.0002484326
0.0002736079692903,0.0002557545
0.000264500687815,0.00026521998
0.0002668290451987,0.00026617342
0.0002678348921841,0.00026619574
0.0002263696674014,0.00026698076
0.000215153515798,0.00025915852
0.0002146180945817,0.00024705834
0.00019042652406249996,0.00023683792
0.0001897834375625,0.00022164425
0.0001861026903111,0.00020655624
0.000162750263751,0.00019850007
0.0001283070130483,0.0001877642
0.000128368050803,0.00016974255
0.0001146216012343,0.0001565572
0.00010283770633970002,0.00014122468
0.00010651425292829998,0.00012489318
0.0001020909627831,0.00011417968
0.00011083340815989999,0.00010907267
7.783486575920829e-05,0.00010598392
6.63782275221422e-05,9.8927165e-05
7.326121700163391e-05,9.1971146e-05
7.481194055834604e-05,8.58887e-05
6.573307509337931e-05,8.1025115e-05
7.835077202950426e-05,7.361623e-05
8.009966804672885e-05,7.377876e-05
8.097786079082789e-05,7.603107e-05
7.012013242983192e-05,7.736334e-05
7.895137419007348e-05,7.6602984e-05
8.48063957119681e-05,7.8750185e-05
8.66141041302931e-05,7.9879595e-05
9.21328510426102e-05,8.1070095e-05
9.20075688109207e-05,8.31782e-05
9.830978848977279e-05,8.701187e-05
9.636771162574669e-05,9.050732e-05
9.641576903140222e-05,9.2614006e-05
0.0001001325781076,9.4369156e-05
0.0001036896628707,9.586647e-05
0.00010167062543909999,9.805609e-05
0.0001017112527513,9.8733835e-05
9.590140522801137e-05,9.973035e-05
9.325272073591888e-05,9.952404e-05
9.503744018648433e-05,9.813518e-05
9.254452457159932e-05,9.650065e-05
9.003492823901247e-05,9.4802934e-05
8.708429978682104e-05,9.268487e-05
7.608304481397559e-05,9.1048845e-05
7.056004334718594e-05,8.784291e-05
6.0885587602594e-05,8.346369e-05
6.137808261304922e-05,7.804998e-05
5.209193027161504e-05,7.324924e-05
