SPX_SET_True_test,SPX_SET_22_pred
3.73480270137905e-05,4.727121e-05
3.461704748268069e-05,4.46647e-05
3.294374874750023e-05,4.079145e-05
4.669886363275383e-05,4.36562e-05
4.777450151875485e-05,5.632373e-05
5.135390350104957e-05,5.2670966e-05
4.6674866562452506e-05,5.3724918e-05
5.6028099464593374e-05,5.173106e-05
6.043883996129246e-05,6.359324e-05
6.268022802900462e-05,6.126944e-05
6.692821695124268e-05,5.8669513e-05
6.691263678658223e-05,5.9996622e-05
7.135874065046017e-05,5.8697748e-05
7.009768235275342e-05,5.9984726e-05
7.047307082548717e-05,5.9388793e-05
7.096799064381633e-05,5.8235117e-05
7.302876554627991e-05,5.902061e-05
7.181349661277072e-05,5.9272184e-05
7.20744535148231e-05,5.9689944e-05
6.836048070435951e-05,5.8645885e-05
6.819113957691574e-05,5.7061745e-05
6.84490814882227e-05,5.6001234e-05
6.653938123182825e-05,5.536298e-05
6.614926818222987e-05,5.430372e-05
5.988269945640776e-05,5.324244e-05
4.81791745354777e-05,5.1940977e-05
4.5422562430509344e-05,4.9405346e-05
3.7062978386048006e-05,4.5618253e-05
3.645276687451669e-05,4.194789e-05
2.708526082416709e-05,3.890296e-05
2.256429434034696e-05,3.5809062e-05
2.112456614146554e-05,3.325157e-05
1.527586239098702e-05,3.1569856e-05
1.531807859937453e-05,2.97618e-05
1.0716541667903087e-05,2.8433722e-05
1.204380434361528e-05,2.7263086e-05
1.174940142716932e-05,2.6915683e-05
1.1459559403752068e-05,2.6171356e-05
1.0592463994397174e-05,2.5706498e-05
1.0453730157910114e-05,2.5777434e-05
1.0150898997745495e-05,2.5543692e-05
1.153243929999473e-05,2.5101643e-05
1.0986778936731872e-05,2.5350213e-05
1.029309674611806e-05,2.4968815e-05
1.1517232334342432e-05,2.4761086e-05
1.553950988638345e-05,2.522204e-05
1.716277271882098e-05,2.8149954e-05
1.6452947369307742e-05,3.0289777e-05
1.6431495814484873e-05,2.9015224e-05
1.8959757379846857e-05,2.7615002e-05
1.961239200503863e-05,2.7943777e-05
1.975624048153093e-05,2.8170185e-05
1.9975232707009947e-05,2.7698887e-05
2.162689676254089e-05,2.7064454e-05
2.1673461595098903e-05,2.7495296e-05
2.30909629214398e-05,2.7094395e-05
2.3120779357242552e-05,2.7334074e-05
2.1729172973969026e-05,2.7084507e-05
2.212816737462637e-05,2.6968512e-05
2.2375544480018663e-05,2.689432e-05
2.1138921710489945e-05,2.6890119e-05
2.0844336697385287e-05,2.6693646e-05
