Date,Regime,Asset,Window,VaR_1pct,VaR_5pct,Actual_Return,Volatility_Forecast_Raw,Volatility_Forecast_Calibrated,RV22_Forecast,RV22_Actual,Calibration_Factor,Historical_Returns_Count,Violation_1pct,Violation_5pct
2018-08-21,0,SPX Index,5,-0.019936977820944897,-0.00811872726966488,-0.0003982685850175,0.12773310953988112,0.006358044277744207,0.35894644,0.3676496357142403,0.049776007964161276,252,False,False
2018-08-22,0,SPX Index,5,-0.019935630918310555,-0.008118178784571238,-0.0016926632005294,0.12773638159043876,0.006358207147358823,0.35896483,0.3665465768201706,0.049776007964161276,252,False,False
2018-08-23,0,SPX Index,5,-0.019914906416737245,-0.008109739362228266,0.0061797194745907,0.12752383021509067,0.006347627188406703,0.3577712,0.3596467150480584,0.049776007964161276,252,False,False
2018-08-24,0,SPX Index,5,-0.019794304678170272,-0.008060627975714907,0.0076411243957242,0.1269216060838701,0.006317650875254858,0.35440007,0.3439223525985915,0.049776007964161276,252,False,False
2018-08-27,0,SPX Index,5,-0.019576299996947016,-0.007971852206074314,0.0002692319656734,0.12579819698086442,0.006261732054796636,0.3481541,0.3614857976816832,0.049776007964161276,252,False,False
2018-08-28,0,SPX Index,5,-0.01966738942236892,-0.008008945601512312,0.0056852358046606,0.12635867060223305,0.0062896301942375835,0.3512633,0.3460732378426311,0.049776007964161276,252,False,False
2018-08-29,0,SPX Index,5,-0.01947646400624863,-0.007931197038202005,-0.0044401182457849,0.1252490936276405,0.0062343998819134145,0.34512138,0.3457161684678083,0.049776007964161276,252,False,False
2018-08-30,0,SPX Index,5,-0.019367184495193392,-0.007886696284156537,0.0001344213421754,0.12473537443870378,0.006208828991473558,0.3422961,0.3442442224797025,0.049776007964161276,252,False,False
2018-08-31,0,SPX Index,5,-0.019328441353351548,-0.007870919319111543,-0.0016556752036839,0.1244653237579922,0.006195386946639732,0.34081557,0.3438540298689296,0.049776007964161276,252,False,False
2018-09-04,0,SPX Index,5,-0.019253518214292577,-0.007840409151639324,-0.0028071067225424,0.12399298000656768,0.0061718755603070025,0.3382337,0.3359170457364536,0.049776007964161276,252,False,False
2018-09-05,0,SPX Index,5,-0.019111040520484714,-0.007782389448330949,-0.0036589741948485,0.12314897113215803,0.006129864167852565,0.33364472,0.3307808599019319,0.049776007964161276,252,False,False
2018-09-06,0,SPX Index,5,-0.018978775430872726,-0.007728528517175707,-0.002215757124654,0.1224205233833549,0.006093604946906666,0.32970926,0.3311283424058642,0.049776007964161276,252,False,False
2018-09-07,0,SPX Index,5,-0.018904042938535162,-0.00769809598477686,0.0018960451407243,0.12200121832476622,0.006072733614970942,0.32745454,0.3299680682751574,0.049776007964161276,252,False,False
2018-09-10,0,SPX Index,5,-0.018845020767379445,-0.007674061002404891,0.0037328621563787,0.12156242317127743,0.006050892143916248,0.3251033,0.3313118014786366,0.049776007964161276,252,False,False
2018-09-11,0,SPX Index,5,-0.018794611787914316,-0.007653533480134711,0.0003565981955143,0.12127881663190965,0.00603677534255399,0.32358813,0.3357892072349465,0.049776007964161276,252,False,False
2018-09-12,0,SPX Index,5,-0.01882229490714531,-0.00766480658767531,0.0052683486546839,0.12145748414381657,0.006045668698049606,0.32454225,0.3161362260734986,0.049776007964161276,252,False,False
2018-09-13,0,SPX Index,5,-0.018655677312417372,-0.007596956644616108,0.0002754270858635,0.12042123038431689,0.005994088122663857,0.319028,0.3207432293153709,0.049776007964161276,252,False,False
2018-09-14,0,SPX Index,5,-0.01859697401851894,-0.007573051515299484,-0.0055853146174804,0.12003382667171178,0.005974804712379879,0.31697863,0.3044231028869514,0.049776007964161276,252,False,False
2018-09-17,0,SPX Index,5,-0.01859570226922182,-0.0072906305005645275,0.0053546495954312,0.11878537367874885,0.0059126617062592755,0.31041923,0.293017460704744,0.049776007964161276,252,False,False
2018-09-18,0,SPX Index,5,-0.018385340143159096,-0.007208155931428468,0.0012525249991826,0.1175539063965588,0.00585136418101338,0.30401626,0.2782156852468082,0.049776007964161276,252,False,False
2018-09-19,0,SPX Index,5,-0.01818456250990888,-0.007129439058270743,0.0078099973940756,0.11578494956363951,0.005763312571609731,0.2949354,0.2739080768675031,0.049776007964161276,252,False,False
2018-09-20,0,SPX Index,5,-0.017914766709838527,-0.00702366292460072,-0.0003685742701806,0.11432553202468498,0.005690668592567695,0.2875472,0.2981856864619585,0.049776007964161276,252,False,False
2018-09-21,0,SPX Index,5,-0.017993662899576292,-0.007054594962495977,-0.0035219491222055,0.1148409829444017,0.005716325681652649,0.29014593,0.296433572378556,0.049776007964161276,252,False,False
2018-09-24,0,SPX Index,5,-0.018261151821713773,-0.006957502441472342,-0.0013059284486635,0.11497071168543119,0.0057227830604993125,0.29080182,0.3015936517684316,0.049776007964161276,252,False,False
2018-09-25,0,SPX Index,5,-0.018368836121315065,-0.006998530180833962,-0.0032946695026326,0.11563080943636558,0.005755640091406948,0.29415065,0.301108778630703,0.049776007964161276,252,False,False
2018-09-26,0,SPX Index,5,-0.01841835391612044,-0.007017396470409686,0.0027594661468949,0.11606424553198583,0.005777214809954496,0.29636,0.2894448254571203,0.049776007964161276,252,False,False
2018-09-27,0,SPX Index,5,-0.018461647183113866,-0.007033891213662843,-6.863441535533463e-06,0.1158687482377445,0.0057674837350793675,0.29536247,0.2664277211044386,0.049776007964161276,252,False,False
2018-09-28,0,SPX Index,5,-0.018227852274287585,-0.006944815307343042,0.003634455587307,0.1142803908256912,0.005688421643887069,0.28732017,0.2663934608981381,0.049776007964161276,252,False,False
