Date,Regime,Asset,Window,VaR_1pct,VaR_5pct,Actual_Return,Volatility_Forecast_Raw,Volatility_Forecast_Calibrated,RV22_Forecast,RV22_Actual,Calibration_Factor,Historical_Returns_Count,Violation_1pct,Violation_5pct
2024-09-25,3,NDX Index,5,-0.03319459116886749,-0.0213373000074007,0.0071308157471916,0.21084316661701633,0.012732075278805335,0.9780065,0.9705730156472876,0.060386473429951695,252,False,False
2024-09-26,3,NDX Index,5,-0.03299710022584513,-0.021210353919148685,-0.0053294699788278,0.20968783074760527,0.012662308620024473,0.9673177,0.9630488530825668,0.060386473429951695,252,False,False
2024-09-27,3,NDX Index,5,-0.032766661991933656,-0.021062229494144286,0.0025989980516341,0.20820013317609923,0.01257247181015092,0.9536405,0.9653123113931086,0.060386473429951695,252,False,False
2024-09-30,3,NDX Index,5,-0.03278626052888634,-0.021074827325536102,-0.0144296359236868,0.20709438998591045,0.012505699878376237,0.9435379,0.9476932397980288,0.060386473429951695,252,False,False
2024-10-01,3,NDX Index,5,-0.03241565256266132,-0.020836602570176187,0.0014796894139731,0.20559072317238794,0.012414898742293958,0.929886,0.9747617596271728,0.060386473429951695,252,False,False
2024-10-02,3,NDX Index,5,-0.03254760601677884,-0.020921421522251696,-0.0004667147609008,0.20638824843219417,0.012463058480204963,0.9371144,0.9535987816048872,0.060386473429951695,252,False,False
2024-10-03,3,NDX Index,5,-0.032557400206570546,-0.020927717173397142,0.0121362248594774,0.20559030309640755,0.01241487337538693,0.9298822,0.8073634072532678,0.060386473429951695,252,False,False
2024-10-04,3,NDX Index,5,-0.03200724178705573,-0.019646066181906174,-0.0117624316011841,0.2011724203942298,0.012148093018975232,0.89034754,0.8294415595474497,0.060386473429951695,252,False,False
2024-10-07,3,NDX Index,5,-0.031521590542223574,-0.019347973126566546,0.0153874941119565,0.19869262007615499,0.01199834662295622,0.86853266,0.8501662224694687,0.060386473429951695,252,False,False
2024-10-08,3,NDX Index,5,-0.03125959490712047,-0.019187160032428343,0.0079789132810224,0.19766433324290864,0.01193625200742202,0.85956615,0.7715079715229557,0.060386473429951695,252,False,False
2024-10-09,3,NDX Index,5,-0.03090585030434371,-0.01897003136123947,-0.001337920971957,0.19466490438700038,0.011755127076509685,0.83367735,0.7544728069028316,0.060386473429951695,252,False,False
2024-10-10,3,NDX Index,5,-0.030385525227166216,-0.018650655484669293,0.001491346543466,0.19140924386341332,0.011558529218805152,0.80602497,0.7411823957518651,0.060386473429951695,252,False,False
2024-10-11,3,NDX Index,5,-0.030092708679233117,-0.018470924493847792,0.0082081430563129,0.18940830835189695,0.011437699779703924,0.78926116,0.6587984207019759,0.060386473429951695,252,False,False
2024-10-14,3,NDX Index,5,-0.029419202863941254,-0.018057526178892898,-0.0137552761323524,0.1853138983160489,0.011190452796862857,0.7555073,0.6540020546662376,0.060386473429951695,252,False,False
2024-10-15,3,NDX Index,5,-0.02879451342636978,-0.017674091388875157,0.0007051144392339,0.18193344187566857,0.01098631895384472,0.7281951,0.6854425679727506,0.060386473429951695,252,False,False
2024-10-16,3,NDX Index,5,-0.02893967107388641,-0.01716905027032763,0.0008111094186289,0.18163451063755878,0.010968267550577221,0.7258041,0.6814602637624232,0.060386473429951695,252,False,False
2024-10-17,3,NDX Index,5,-0.028834596065426887,-0.01710671237789648,0.0065961873602671,0.18045485459098778,0.01089703228206448,0.716407,0.6815391680899178,0.060386473429951695,252,False,False
2024-10-18,3,NDX Index,5,-0.028698936638644503,-0.01702622965533464,0.0018399676228652,0.17961437227369287,0.010846278518942806,0.7097491,0.6857691513879944,0.060386473429951695,252,False,False
2024-10-21,3,NDX Index,5,-0.028853793840815385,-0.01711810184980451,0.0010887194437443,0.17984032437895367,0.01085992296974358,0.71153593,0.5568077820602958,0.060386473429951695,252,False,False
2024-10-22,3,NDX Index,5,-0.02832983396269008,-0.01680725196266514,-0.0156584274326468,0.17653503386528743,0.010660328131961803,0.6856216,0.5557282871987869,0.060386473429951695,252,False,False
2024-10-23,3,NDX Index,5,-0.02774579898240588,-0.016460761295562246,0.008233828149355,0.17369484736168775,0.010488819285126072,0.6637378,0.6068417958390049,0.060386473429951695,252,False,False
2024-10-24,3,NDX Index,5,-0.027764103863605512,-0.016471621039776563,0.0058716602322521,0.17384879794078112,0.01049811581768002,0.6649149,0.6163436246406865,0.060386473429951695,252,False,False
2024-10-25,3,NDX Index,5,-0.02767827240265619,-0.016420699774498452,-4.667950271949269e-05,0.17330064522777647,0.01046501480844061,0.6607285,0.6229604034642795,0.060386473429951695,252,False,False
2024-10-28,3,NDX Index,5,-0.02770555636778349,-0.01643688654343748,0.0097590802534248,0.17290844923884377,0.01044133147577559,0.6577413,0.6125898979046123,0.060386473429951695,252,False,False
2024-10-29,3,NDX Index,5,-0.02778206370215139,-0.016482276080397235,-0.0079607927807647,0.17327192239629907,0.010463280337940766,0.6605095,0.6261861984214028,0.060386473429951695,252,False,False
2024-10-30,3,NDX Index,5,-0.027889043520779172,-0.016545744040321227,-0.0246935690498705,0.17413175001600473,0.01051520229565246,0.66708106,0.6374772557994283,0.060386473429951695,252,False,True
2024-10-31,3,NDX Index,5,-0.02778637051276492,-0.017055292601610993,0.0071496934624208,0.17478849036374325,0.010554860529211549,0.67212236,0.7124393710788823,0.060386473429951695,252,False,False
2024-11-01,3,NDX Index,5,-0.02865516430885132,-0.01758855880836192,-0.003477286902401,0.18006641451521058,0.010873575755749432,0.7133261,0.7210408266500259,0.060386473429951695,252,False,False
2024-11-04,3,NDX Index,5,-0.02902274952138044,-0.017814182854972452,0.0131304718503103,0.1816035855172669,0.010966400091622398,0.72555697,0.7231127481123616,0.060386473429951695,252,False,False
2024-11-05,3,NDX Index,5,-0.02916594221669629,-0.017902074626080275,0.0270139002807463,0.18292314580918206,0.011046083684129352,0.7361393,0.7274768886019363,0.060386473429951695,252,False,False
2024-11-06,3,NDX Index,5,-0.02912354367615305,-0.017876050373847905,0.0152924578240742,0.1844808514330269,0.011140148033395345,0.74873006,0.8235620306168556,0.060386473429951695,252,False,False
2024-11-07,3,NDX Index,5,-0.03038491822807184,-0.018026472629410623,0.0007394818989828,0.19080002620544892,0.011521740712889429,0.8009023,0.8231158239702158,0.060386473429951695,252,False,False
2024-11-08,3,NDX Index,5,-0.03093959863679524,-0.01825925206072717,-0.0005016132013816,0.19285350540100263,0.01164574307977069,0.81823444,0.8133968104843077,0.060386473429951695,252,False,False
2024-11-11,3,NDX Index,5,-0.031021982341317735,-0.0183078714641083,-0.0016975928138463,0.1933464389497398,0.01167550959841424,0.8224226,0.8131584656705896,0.060386473429951695,252,False,False
2024-11-12,3,NDX Index,5,-0.031126998736105985,-0.018369847731010067,-0.001644859473688,0.19375351609712788,0.011700091551758931,0.82588935,0.8132603718475859,0.060386473429951695,252,False,False
2024-11-13,3,NDX Index,5,-0.03117250247760809,-0.018396702128688158,-0.0066530455740902,0.19403031276768914,0.011716806326551277,0.82825077,0.8031787371949067,0.060386473429951695,252,False,False
2024-11-14,3,NDX Index,5,-0.031134262886556522,-0.018374134727607547,-0.0243427017872612,0.1931586371118545,0.011664168907720682,0.8208257,0.7801089944060936,0.060386473429951695,252,False,True
2024-11-15,3,NDX Index,5,-0.030738631689205966,-0.018236320356428616,0.0070876541289585,0.19208019158674328,0.011599045385672904,0.8116856,0.8705008150621847,0.060386473429951695,252,False,False
2024-11-18,3,NDX Index,5,-0.03141878592218123,-0.01863983573114432,0.0070542101159872,0.19605865309785603,0.0118392906460058,0.8456579,0.8776474568696375,0.060386473429951695,252,False,False
2024-11-19,3,NDX Index,5,-0.0315643720370999,-0.018726207663959955,-0.0008459146914163,0.19705984324103634,0.011899748987985287,0.8543168,0.8785445982431779,0.060386473429951695,252,False,False
2024-11-20,3,NDX Index,5,-0.03172643966023796,-0.01882235758777027,0.00355874668112,0.1978719971919404,0.011948792100962585,0.8613732,0.8781615990163093,0.060386473429951695,252,False,False
2024-11-21,3,NDX Index,5,-0.03181443855845317,-0.018874564729424823,0.0017077341848751,0.19843812523165638,0.011982978576790846,0.86630917,0.8798071349454986,0.060386473429951695,252,False,False
2024-11-22,3,NDX Index,5,-0.03196319819024167,-0.01896281941586722,0.0013785104652557,0.19905241771955445,0.01202007353378952,0.87168103,0.8443983398310616,0.060386473429951695,252,False,False
2024-11-25,3,NDX Index,5,-0.03201059838440295,-0.01899094054807707,0.0056561976860083,0.19783218324446789,0.011946387877081395,0.8610266,0.8345075531815749,0.060386473429951695,252,False,False
2024-11-26,3,NDX Index,5,-0.031829991239400925,-0.018883791674691355,-0.008563583670888,0.19671901973950748,0.011879167858665912,0.8513642,0.834132443481794,0.060386473429951695,252,False,False
2024-11-27,3,NDX Index,5,-0.03182325996035691,-0.018879798206071923,0.008920545030386,0.19564746240484324,0.011814460290147539,0.84211445,0.8451371459234381,0.060386473429951695,252,False,False
2024-11-29,3,NDX Index,5,-0.03176907185626481,-0.0188476500078137,0.0111287603925262,0.19551827396574842,0.011806659055902682,0.8410027,0.842798663640194,0.060386473429951695,252,False,False
2024-12-02,3,NDX Index,5,-0.03164100807450443,-0.01877167355662189,0.0030532703877879,0.19506754075074986,0.011779440866591176,0.8371296,0.8517918226597653,0.060386473429951695,252,False,False
2024-12-03,3,NDX Index,5,-0.0316857034690126,-0.018798190011256214,0.0123142780888799,0.19535098249979793,0.011796556914239007,0.83956414,0.7577835682273534,0.060386473429951695,252,False,False
2024-12-04,3,NDX Index,5,-0.03126288854237326,-0.01854734643007031,-0.0031287903358617,0.192777179430271,0.01164113402356709,0.8175869,0.7743176447639487,0.060386473429951695,252,False,False
2024-12-05,3,NDX Index,5,-0.031090941774846722,-0.01844533550230454,0.0091541442922095,0.19161074058906746,0.01157069689547509,0.80772287,0.7739429318711812,0.060386473429951695,252,False,False
2024-12-06,3,NDX Index,5,-0.030839092621273025,-0.018295920853906963,-0.0084262953615085,0.1902370530775652,0.0114877447510607,0.796183,0.759379817090553,0.060386473429951695,252,False,False
2024-12-09,3,NDX Index,5,-0.030577906478537416,-0.018140966846202738,-0.0033936821564017,0.18891896531197033,0.011408150079225262,0.78518826,0.6408222227576709,0.060386473429951695,252,False,False
2024-12-10,3,NDX Index,5,-0.02988180135337379,-0.017727988279278,0.0183534100910477,0.18466815446288315,0.01115145860283111,0.7502512,0.595502216514796,0.060386473429951695,252,False,False
2024-12-11,3,NDX Index,5,-0.0290751742794599,-0.017249440311470184,-0.0068563003074863,0.18059116307787096,0.010905263470885928,0.7174897,0.6628504346033347,0.060386473429951695,252,False,False
2024-12-12,3,NDX Index,5,-0.028948525362687497,-0.01717430325779752,0.0076035864924596,0.17998987345252107,0.010868953710901031,0.7127198,0.6716796279891882,0.060386473429951695,252,False,False
2024-12-13,3,NDX Index,5,-0.028788966481027477,-0.017079641696050533,0.0144228700210066,0.17907532188744185,0.010813727167116054,0.70549536,0.6819065658979542,0.060386473429951695,252,False,False
