Date,Regime,Asset,Window,VaR_1pct,VaR_5pct,Actual_Return,Volatility_Forecast_Raw,Volatility_Forecast_Calibrated,RV22_Forecast,RV22_Actual,Calibration_Factor,Historical_Returns_Count,Violation_1pct,Violation_5pct
2023-01-18,2,RTY Index,22,-0.03749732843601237,-0.025794851745360982,-0.0097651363534573,0.22559000421117953,0.015786564325484923,1.1195987,1.0130616770671153,0.06997900629811057,252,False,False
2023-01-19,2,RTY Index,22,-0.03765193736761498,-0.025901209041614862,0.0167356331877535,0.2257671668696838,0.015798961992280182,1.1213579,0.9414695010103676,0.06997900629811057,252,False,False
2023-01-20,2,RTY Index,22,-0.03750837576022389,-0.02580245132917414,0.0124697506244693,0.22532159844824626,0.015767781556910165,1.1169361,0.9730720797697726,0.06997900629811057,252,False,False
2023-01-23,2,RTY Index,22,-0.0374561712547354,-0.025766539237948412,-0.0027306605450048,0.22520760119579364,0.015759804142462818,1.1158062,0.967130770351529,0.06997900629811057,252,False,False
2023-01-24,2,RTY Index,22,-0.037607060609437644,-0.02500456584240976,0.0024936915884159,0.22464436540694918,0.01572038946164795,1.110232,0.9642810453943172,0.06997900629811057,252,False,False
2023-01-25,2,RTY Index,22,-0.03766764645316373,-0.0250448487758275,0.0067196209592006,0.22449195166784125,0.015709723699638998,1.108726,0.9292649129648896,0.06997900629811057,252,False,False
2023-01-26,2,RTY Index,22,-0.037601287929033535,-0.025000727643813208,0.0044000364603216,0.2240744194560045,0.01568050521035721,1.1046056,0.9125134240256476,0.06997900629811057,252,False,False
2023-01-30,2,RTY Index,22,-0.03748088366743641,-0.02492067203090374,0.024217556640754,0.22370667686219667,0.015654770949069047,1.1009829,0.9324062185882992,0.06997900629811057,252,False,False
2023-02-03,2,RTY Index,22,-0.037476206166852634,-0.02491756200663091,-0.014109407969776,0.22360162424194588,0.015647419471094885,1.0999491,0.9781164551350412,0.06997900629811057,252,False,False
2023-02-06,2,RTY Index,22,-0.0375281438554861,-0.024952094866527233,0.00757854441082,0.22375444129670366,0.015658113456732237,1.1014531,0.9839979487060034,0.06997900629811057,252,False,False
2023-02-07,2,RTY Index,22,-0.03770603086759461,-0.025070370196603426,-0.0153302648217383,0.22398590661833248,0.015674311169932297,1.1037331,0.9758894445955208,0.06997900629811057,252,False,False
2023-02-10,2,RTY Index,22,-0.037767819308061785,-0.02511145272480223,0.0115696879914065,0.2240062803502697,0.015675736903447847,1.1039339,0.9387028064409468,0.06997900629811057,252,False,False
2023-02-13,2,RTY Index,22,-0.037706763279728196,-0.025070857170249376,-0.0006343636157082,0.2237487938007102,0.01565771825057454,1.1013975,0.9383846683707332,0.06997900629811057,252,False,False
2023-02-16,2,RTY Index,22,-0.03765613983818675,-0.025037198140357656,0.0021313766758192,0.22359848348810826,0.0156471996842623,1.0999182,0.9217201315451468,0.06997900629811057,252,False,False
2023-02-21,2,RTY Index,22,-0.03738974696809699,-0.02572084519259654,0.0034153815096743,0.22341553213686824,0.01563439693050163,1.098119,0.9969391414929044,0.06997900629811057,252,False,False
2023-02-22,2,RTY Index,22,-0.03754184325058912,-0.025825474008076013,0.0070569941084796,0.2241679463746282,0.01568705013118462,1.1055279,0.9624170986798444,0.06997900629811057,252,False,False
