model,confidence_level,violation_rate,expected_rate,violations_count,total_observations,uc_statistic,uc_pvalue,cc_statistic,cc_pvalue,violation_severity,var_mean,var_std
RTY_LSTM_Baseline_win22,0.01,0.018571428571428572,0.01,26,1400,8.294236090285509,0.003977110661591121,6.477858755725041,0.010922648887945252,-0.010659411102888865,-0.04139717504003698,0.036340975990771726
RTY_LSTM_Baseline_win22,0.05,0.07071428571428572,0.05,99,1400,11.268649886904285,0.0007882703854507067,1.479821347622717,0.22380247621444238,-0.01130219790486315,-0.021781982796901113,0.010136578770152229
