actual_returns,VaR_1,VaR_5
-0.0117009896773634,-0.024048002751532967,-0.016127598088584147
0.0087966179380849,-0.023759626330723177,-0.015934200779830585
-0.0084634086874046,-0.02315924499426961,-0.015531559903818838
-0.0175062708690028,-0.022601288457310225,-0.015157370875650764
0.0115359636137917,-0.023916407040988453,-0.016039344492151556
0.0150335785727158,-0.02387408127203058,-0.016010959058334218
-0.0037430846139141,-0.024322491507093078,-0.016311681747225065
-0.0157687194978102,-0.023507851682320405,-0.01576535015301187
0.0112797701954683,-0.024528423955892,-0.016449788674521355
0.0064584963290759,-0.024561243274077472,-0.01647179868419681
0.0132854117519833,-0.024214246135658344,-0.016239087866415664
-0.000197625813378,-0.024188730625187498,-0.016224389508842755
0.0127361688337277,-0.023848761860953888,-0.01599635829309874
-0.0028544322939136,-0.024588643073618067,-0.016492627451267738
0.0027650397289242,-0.02440280064812244,-0.016367975192940074
-0.0093165841875375,-0.024374892182111214,-0.016349255821916573
0.0090886599405095,-0.02477014516429239,-0.01661436846618082
-0.0083099065290426,-0.02509599040411603,-0.016832926445614276
0.0018840293848345,-0.02527636999432096,-0.016953914552690998
0.0097439058435977,-0.02496889486235323,-0.01674767817002887
0.0078145226921026,-0.024842710177468842,-0.016663040844104745
0.0100930912719707,-0.024245311456628102,-0.016341769521631928
-0.0078177519597026,-0.024500114299978254,-0.016513511152871987
0.0044139726557332,-0.024610051789731816,-0.016200629821333693
8.90706590706003e-05,-0.024192983034937058,-0.015926076294823295
0.0095217709239001,-0.02370849235844511,-0.015607139375519104
0.0060457689511377,-0.02334806869008673,-0.015369874924399278
-5.84622954900027e-05,-0.022628065154350847,-0.014895901490610108
-0.0017249570142752,-0.021737156096456132,-0.014309422113210039
0.0028777383940852,-0.021094365804536695,-0.01388627763301521
0.0043992559208874,-0.020335066862605722,-0.013386436300414419
-0.0016947718297188,-0.019821704868786632,-0.01304849358914898
0.0026512068941055,-0.019294544088237938,-0.012701467230368295
-0.0004817352244028,-0.018774054691959887,-0.0123588325985083
-0.0002397436933456,-0.018587886099907767,-0.012068684853006856
0.0069618071185058,-0.018163668246526325,-0.01179325000506548
0.0015573182671548,-0.017922202114791803,-0.011636471626345317
0.0012311592810281,-0.01775432288014096,-0.011527471519206986
-0.0066163614000629,-0.017525060113581455,-0.011378616503458377
-0.0021910208367881,-0.017728027146698834,-0.011147482413145672
0.0007776186517212,-0.01762453488191592,-0.011082405899441271
0.0120020811095518,-0.017478183455570923,-0.010990379305741958
0.001649393368666,-0.017713421403974767,-0.011138298240603507
0.0070063731106237,-0.017583920790131248,-0.011056867531852532
-0.0048693147182419,-0.017490446738607095,-0.010998090526558686
-0.0113003395417496,-0.01765244239793706,-0.01109995430127222
-0.0065829747509944,-0.01846014651692005,-0.01160784315923038
0.0050497742837229,-0.01852739853305374,-0.011650131602320823
0.0014296961230044,-0.01824404035064143,-0.011471954395747082
0.0106515103668094,-0.01793337337852571,-0.011046477146858589
-0.004132436992533,-0.018246132965574667,-0.011239128666339821
-0.0010109452121174,-0.018097874949173053,-0.011057752108275212
0.0057671924913211,-0.017982466741311157,-0.010987238008836402
0.0076220721584601,-0.017964031768508127,-0.010975974290861161
0.0024547908150154,-0.01805040271660064,-0.0110287467039785
0.0096870034392999,-0.017993749270198426,-0.0109941316031363
0.00062638408723,-0.01839452244496108,-0.01034886392389553
0.0005735495881253,-0.018493424596113202,-0.00968679709658209
0.0070457052651278,-0.01846686532098152,-0.009672885432579797
0.0042956731787224,-0.01869106313769875,-0.009672773617380762
0.0020167493669713,-0.01877980504589419,-0.00971869825965633
0.0004024024630755,-0.019024748110006675,-0.009595541255647405
0.009017203968769,-0.019174157015542953,-0.009298637385681714
-0.0008353614791545,-0.020430296209639022,-0.009907810600565345
-0.0070077531928962,-0.020306601094692792,-0.009847823816305007
0.0026761774405432,-0.02045418544845867,-0.009919395848825478
0.0158080778825553,-0.020351263626579782,-0.0098694832138163
-0.0088667475507602,-0.02142618062477573,-0.010390771496676781
0.0061919140922697,-0.021304531665548014,-0.010455486611384374
-0.000233964794452,-0.021672669043518816,-0.01063615500095279
0.0074239507765767,-0.021236697768406112,-0.010422196210332652
0.0086314914168532,-0.021152901925831382,-0.01038107226900957
-0.0025606668380628,-0.021090195140047934,-0.01035029806709355
0.011532902430785,-0.020906876391378466,-0.010260331915646584
-0.0041128931208866,-0.021213985698190232,-0.010411049955170285
0.0002490440870701,-0.02119611910473739,-0.01040228168316272
0.0098378221140205,-0.02111839088316565,-0.010364135508784044
0.0053260652726709,-0.021268851033055643,-0.010437975859157279
-0.0007742487448094,-0.02108678224215947,-0.010348623141366996
0.002391692654367,-0.02099743909446856,-0.010304776785147306
0.0030860264549499,-0.02112664418147079,-0.009743877676993248
-0.0082262310618279,-0.021044977953645266,-0.009706212171414692
-0.0209241259978227,-0.02140935215402655,-0.009874266198673851
0.0153801351409939,-0.026449689577976644,-0.012980542337150415
0.0011741077636102,-0.027489861228288184,-0.013491020621024679
0.0037811830527996,-0.02637659519786924,-0.012944670283045781
-0.0159517052195035,-0.026127531534491603,-0.01282243892688608
0.0148718861211563,-0.028821885812413066,-0.014450840070766918
0.0225173907141016,-0.02983526879135277,-0.014958934352119875
0.0035740410228193,-0.03323903133623284,-0.016665527338264607
0.0083387856026924,-0.031729407931384096,-0.015908625915070418
-0.0047561985386543,-0.03102848047820337,-0.015557191918244222
0.0122361572221905,-0.030767380108770497,-0.015426280301091552
0.0001071726899795,-0.031034633322870788,-0.015560276857753307
0.0099671204086657,-0.030385818061643453,-0.01523497109405373
-0.0018220725644457,-0.030560564520622346,-0.01532258621917331
0.002901255359843,-0.03007240982495074,-0.015077833135254487
0.0006461203400522,-0.029546372219170666,-0.014814086156246502
0.0091924943371939,-0.02922759666819859,-0.014654257110515427
-0.0093970885688694,-0.029194271289149802,-0.014637548289792657
-0.0189934473322761,-0.02987252080530065,-0.01497761192580046
-0.0396309727141677,-0.0335259191278676,-0.01710220568918958
-0.0273270514257255,-0.054073971614272916,-0.026867012109034614
0.0043922158315705,-0.057182271736330656,-0.029171158980899243
-0.0505109263005127,-0.05214553711000961,-0.026601702013423413
0.0029777812931932,-0.07587294967298111,-0.03657993107642733
0.0480085913668855,-0.06775092036945742,-0.032664131395458554
-0.0324527533990952,-0.07794443188596857,-0.03757863584411756
0.0404517818727825,-0.0785153704809737,-0.039719339140462245
-0.0315128448367385,-0.0806540143983256,-0.04080123587652327
-0.01643101725735,-0.08030010128832728,-0.04341086900604107
-0.0707051208123523,-0.07588724272235546,-0.04102524281035611
0.0520009552051377,-0.10059385040172153,-0.05378681217539716
-0.0447188052055764,-0.10187505665123239,-0.05447186399143945
-0.0973237918977023,-0.1113469299350075,-0.05570837067088449
0.0959664087635658,-0.14882596875670737,-0.06837256355145614
-0.130031518455528,-0.15573508525603316,-0.07154670050403875
0.0626062935559215,-0.18744104818379606,-0.07667323234564405
-0.040795792743717,-0.18298657378121055,-0.07485111838417993
0.0156726591379872,-0.18119909694749484,-0.08731293450420664
-0.0412064056833418,-0.16876925327476497,-0.08132346687010983
0.0018041302752784,-0.16336335156910997,-0.08488258119403037
0.0751564872347785,-0.15668111315580635,-0.08141053168459582
-0.0112105917001841,-0.1627182843017297,-0.08454740825485464
0.055655274623982,-0.15641174285822085,-0.08127056855371952
-0.0398825902416462,-0.15712765538297693,-0.08164255224790029
0.0388538396140525,-0.15559783794005344,-0.08169037765003757
-0.0096176448287099,-0.15336708987432365,-0.080519213228063
-0.0427796591598887,-0.15016321493424187,-0.07883714773625582
0.019756031231056,-0.14990187916608763,-0.07986035337249535
-0.0141853646512917,-0.14689302748279592,-0.07825738508410672
0.0709532826854175,-0.14414919437727736,-0.07679560566799226
-0.004010923505433,-0.14894961948651828,-0.07935303621986294
0.0221437465817047,-0.14549415998529536,-0.0775121372373608
0.0010918098955183,-0.14254873497452322,-0.07594295956259778
0.011370403716949,-0.1390003862079302,-0.07405257374511909
0.0422291362907589,-0.13609642149512655,-0.07250548407929305
-0.0115945876938212,-0.1340308367170945,-0.07140504203538968
0.0191212751042364,-0.1274340036940508,-0.06789057364252912
0.0084797531922919,-0.11871422082542049,-0.0632451019173302
